Year,OSHPD ID,Disposition,Count
2009,190020,Against Medical Advice,110
2009,190020,Unknown,1
2009,190034,Other Care (This Hospital),4
2009,190034,Acute Care (Another Hospital),284
2009,190034,Other Care (Another Hospital),200
2009,190034,Skilled Nursing/IC (Elsewhere),1582
2009,190034,Residential Care Facility,80
2009,190034,Prison/Jail,114
2009,190034,Against Medical Advice,419
2009,190034,Died,523
2009,190034,Home Health Service,1645
2009,190034,Other,1
2009,190045,Routine (Home),20
2009,190045,Acute Care (This Hospital),1
2009,190045,Skilled Nursing/IC (This Hospital),6
2009,190045,Acute Care (Another Hospital),6
2009,190045,Against Medical Advice,1
2009,190045,Died,1
2009,190049,Routine (Home),36
2009,190049,Acute Care (Another Hospital),18
2009,190049,Skilled Nursing/IC (Elsewhere),399
2009,190049,Against Medical Advice,8
2009,190049,Died,144
2009,190049,Home Health Service,66
2009,190049,Other,53
2009,190052,Routine (Home),25
2009,190052,Acute Care (Another Hospital),71
2009,190052,Other Care (Another Hospital),24
2009,190052,Skilled Nursing/IC (Elsewhere),333
2009,190052,Against Medical Advice,3
2009,190052,Died,94
2009,190052,Home Health Service,140
2009,190052,Other,6
2009,190053,Routine (Home),11147
2009,190053,Acute Care (This Hospital),75
2009,190053,Other Care (This Hospital),470
2009,190053,Acute Care (Another Hospital),129
2009,190053,Other Care (Another Hospital),44
2009,190053,Skilled Nursing/IC (Elsewhere),1114
2009,190053,Residential Care Facility,11
2009,190053,Prison/Jail,33
2009,190053,Against Medical Advice,218
2009,190053,Died,268
2009,190053,Home Health Service,785
2009,190053,Other,110
2009,190053,Unknown,2
2009,190066,Routine (Home),5005
2009,190066,Acute Care (This Hospital),29
2009,190066,Other Care (This Hospital),31
2009,190066,Acute Care (Another Hospital),76
2009,190066,Other Care (Another Hospital),305
2009,190066,Skilled Nursing/IC (Elsewhere),548
2009,190066,Residential Care Facility,2
2009,190066,Against Medical Advice,71
2009,190066,Died,36
2009,190066,Home Health Service,11
2009,190066,Other,51
2009,190081,Routine (Home),7533
2009,190081,Acute Care (Another Hospital),502
2009,190081,Other Care (Another Hospital),1
2009,190081,Skilled Nursing/IC (Elsewhere),1269
2009,190081,Residential Care Facility,20
2009,190081,Prison/Jail,1
2009,190081,Against Medical Advice,177
2009,190081,Died,231
2009,190081,Home Health Service,853
2009,190081,Other,11
2009,190081,Unknown,1
2009,190110,Routine (Home),3689
2009,190110,Acute Care (This Hospital),159
2009,190110,Other Care (This Hospital),299
2009,190110,Skilled Nursing/IC (This Hospital),350
2009,190110,Acute Care (Another Hospital),122
2009,190110,Other Care (Another Hospital),36
2009,190110,Skilled Nursing/IC (Elsewhere),1448
2009,190110,Residential Care Facility,774
2009,190110,Prison/Jail,2
2009,190110,Against Medical Advice,322
2009,190110,Died,203
2009,190110,Home Health Service,828
2009,190110,Other,14
2009,190517,Other,19
2009,190125,Routine (Home),18311
2009,190125,Acute Care (This Hospital),40
2009,190125,Skilled Nursing/IC (This Hospital),285
2009,190125,Acute Care (Another Hospital),357
2009,190125,Other Care (Another Hospital),34
2009,190125,Skilled Nursing/IC (Elsewhere),578
2009,190125,Residential Care Facility,20
2009,190125,Prison/Jail,21
2009,190125,Against Medical Advice,361
2009,190125,Died,296
2009,190125,Home Health Service,247
2009,190125,Other,153
2009,190125,Unknown,1
2009,190137,Routine (Home),620
2009,190137,Acute Care (This Hospital),1
2009,190137,Other Care (This Hospital),1
2009,190137,Acute Care (Another Hospital),126
2009,190137,Other Care (Another Hospital),3
2009,190137,Skilled Nursing/IC (Elsewhere),160
2009,190137,Residential Care Facility,76
2009,190137,Against Medical Advice,11
2009,190137,Died,1
2009,190137,Home Health Service,352
2009,190137,Other,1
2009,190148,Routine (Home),14596
2009,190148,Skilled Nursing/IC (This Hospital),1
2009,190148,Acute Care (Another Hospital),519
2009,190148,Other Care (Another Hospital),361
2009,190148,Skilled Nursing/IC (Elsewhere),2136
2009,190148,Residential Care Facility,221
2009,190148,Against Medical Advice,598
2009,190148,Died,560
2009,190148,Home Health Service,1519
2009,190148,Other,31
2009,190150,Routine (Home),1030
2009,190150,Other Care (This Hospital),27
2009,190818,Other,66
2009,190150,Acute Care (Another Hospital),14
2009,190150,Unknown,6
2009,190159,Routine (Home),1653
2009,190159,Other Care (This Hospital),1
2009,190159,Acute Care (Another Hospital),439
2009,190159,Other Care (Another Hospital),24
2009,190159,Skilled Nursing/IC (Elsewhere),932
2009,190159,Residential Care Facility,87
2009,190159,Prison/Jail,2
2009,190159,Against Medical Advice,53
2009,190159,Died,70
2009,190159,Home Health Service,316
2009,190159,Other,7
2009,190163,Routine (Home),4298
2009,190163,Acute Care (This Hospital),1
2009,190163,Other Care (This Hospital),2
2009,190163,Acute Care (Another Hospital),138
2009,190163,Residential Care Facility,5
2009,190163,Prison/Jail,18
2009,190163,Against Medical Advice,177
2009,190163,Died,1
2009,190163,Other,1
2009,190170,Routine (Home),10496
2009,190170,Acute Care (This Hospital),15
2009,190170,Other Care (This Hospital),68
2009,190170,Acute Care (Another Hospital),209
2009,190170,Other Care (Another Hospital),5
2009,190170,Skilled Nursing/IC (Elsewhere),51
2009,190170,Residential Care Facility,12
2009,190170,Against Medical Advice,18
2009,190170,Died,161
2009,190170,Home Health Service,42
2009,190176,Routine (Home),4536
2009,190176,Acute Care (Another Hospital),5
2009,190176,Other Care (Another Hospital),100
2009,190176,Skilled Nursing/IC (Elsewhere),106
2009,190176,Residential Care Facility,5
2009,190176,Against Medical Advice,8
2009,190176,Died,195
2009,190176,Home Health Service,1373
2009,190176,Other,13
2009,190184,Routine (Home),6261
2009,190184,Other Care (This Hospital),1
2009,190184,Acute Care (Another Hospital),439
2009,190184,Against Medical Advice,56
2009,190184,Other,1
2009,190184,Unknown,1
2009,190196,Routine (Home),77
2009,190196,Acute Care (Another Hospital),24
2009,190196,Skilled Nursing/IC (Elsewhere),474
2009,190196,Residential Care Facility,3
2009,190196,Against Medical Advice,18
2009,190196,Died,144
2009,190196,Home Health Service,143
2009,190196,Other,4
2009,190197,Routine (Home),3647
2009,190197,Acute Care (Another Hospital),108
2009,190197,Other Care (Another Hospital),1
2009,190197,Skilled Nursing/IC (Elsewhere),66
2009,190197,Residential Care Facility,2
2009,190197,Against Medical Advice,111
2009,190197,Died,16
2009,190197,Home Health Service,48
2009,190198,Routine (Home),4285
2009,190198,Acute Care (This Hospital),37
2009,190198,Other Care (This Hospital),1
2009,190198,Skilled Nursing/IC (This Hospital),54
2009,190198,Acute Care (Another Hospital),158
2009,190198,Other Care (Another Hospital),52
2009,190198,Skilled Nursing/IC (Elsewhere),765
2009,190198,Residential Care Facility,8
2009,190198,Against Medical Advice,444
2009,190198,Died,71
2009,190198,Home Health Service,85
2009,190198,Other,13
2009,190200,Routine (Home),7094
2009,190200,Acute Care (This Hospital),50
2009,190200,Other Care (This Hospital),5
2009,190200,Skilled Nursing/IC (This Hospital),313
2009,190200,Acute Care (Another Hospital),160
2009,190200,Other Care (Another Hospital),95
2009,190200,Skilled Nursing/IC (Elsewhere),1178
2009,190200,Residential Care Facility,34
2009,190200,Prison/Jail,1
2009,190200,Against Medical Advice,73
2009,190200,Died,283
2009,190200,Home Health Service,568
2009,190200,Other,97
2009,190200,Unknown,1
2009,190232,Routine (Home),4212
2009,190232,Other Care (This Hospital),7
2009,190232,Other Care (Another Hospital),85
2009,190232,Skilled Nursing/IC (Elsewhere),16
2009,190232,Residential Care Facility,66
2009,190232,Prison/Jail,28
2009,190232,Against Medical Advice,111
2009,190232,Home Health Service,1
2009,190232,Other,53
2009,190240,Routine (Home),4463
2009,190240,Acute Care (This Hospital),21
2009,190240,Other Care (This Hospital),92
2009,190240,Acute Care (Another Hospital),146
2009,190240,Other Care (Another Hospital),39
2009,190240,Skilled Nursing/IC (Elsewhere),1581
2009,190240,Residential Care Facility,21
2009,190240,Prison/Jail,3
2009,190240,Against Medical Advice,143
2009,190240,Died,262
2009,190240,Home Health Service,893
2009,190240,Other,7
2009,190243,Routine (Home),10766
2009,190243,Acute Care (Another Hospital),465
2009,190243,Other Care (Another Hospital),44
2009,190243,Skilled Nursing/IC (Elsewhere),1763
2009,190243,Residential Care Facility,115
2009,190243,Prison/Jail,9
2009,190243,Against Medical Advice,155
2009,190243,Died,276
2009,190243,Home Health Service,1176
2009,190243,Other,12
2009,190243,Unknown,12
2009,190256,Routine (Home),4085
2009,190256,Acute Care (This Hospital),15
2009,190256,Skilled Nursing/IC (This Hospital),31
2009,190256,Acute Care (Another Hospital),158
2009,190256,Other Care (Another Hospital),13
2009,190256,Skilled Nursing/IC (Elsewhere),342
2009,190256,Residential Care Facility,4
2009,190256,Against Medical Advice,173
2009,190256,Died,81
2009,190256,Home Health Service,107
2009,190256,Other,20
2009,190280,Routine (Home),1132
2009,190280,Acute Care (This Hospital),48
2009,190280,Other Care (This Hospital),37
2009,190280,Skilled Nursing/IC (This Hospital),134
2009,190280,Acute Care (Another Hospital),76
2009,190280,Other Care (Another Hospital),18
2009,190280,Skilled Nursing/IC (Elsewhere),546
2009,190280,Residential Care Facility,147
2009,190280,Against Medical Advice,89
2009,190280,Died,87
2009,190280,Home Health Service,390
2009,190298,Routine (Home),4652
2009,190298,Acute Care (This Hospital),3
2009,190298,Other Care (This Hospital),4
2009,190298,Acute Care (Another Hospital),301
2009,190298,Other Care (Another Hospital),72
2009,190298,Skilled Nursing/IC (Elsewhere),779
2009,190298,Residential Care Facility,24
2009,190298,Against Medical Advice,96
2009,190298,Died,145
2009,190298,Home Health Service,264
2009,190298,Other,61
2009,190305,Routine (Home),58
2009,190305,Acute Care (Another Hospital),56
2009,190305,Other Care (Another Hospital),19
2009,190305,Skilled Nursing/IC (Elsewhere),377
2009,190305,Against Medical Advice,9
2009,190305,Died,188
2009,190305,Home Health Service,118
2009,190307,Routine (Home),4884
2009,190307,Acute Care (This Hospital),11
2009,190307,Other Care (This Hospital),146
2009,190307,Acute Care (Another Hospital),83
2009,190307,Other Care (Another Hospital),18
2009,190307,Skilled Nursing/IC (Elsewhere),916
2009,190307,Against Medical Advice,76
2009,190307,Died,86
2009,190307,Home Health Service,886
2009,190315,Routine (Home),10829
2009,190315,Acute Care (This Hospital),46
2009,190315,Other Care (This Hospital),344
2009,190315,Acute Care (Another Hospital),125
2009,190315,Other Care (Another Hospital),54
2009,190315,Skilled Nursing/IC (Elsewhere),948
2009,190315,Residential Care Facility,2
2009,190315,Prison/Jail,1
2009,190315,Against Medical Advice,187
2009,190315,Died,318
2009,190315,Home Health Service,1827
2009,190315,Other,8
2009,190317,Routine (Home),773
2009,190317,Acute Care (Another Hospital),11
2009,190317,Other Care (Another Hospital),25
2009,190317,Residential Care Facility,10
2009,190317,Prison/Jail,26
2009,190317,Against Medical Advice,8
2009,190317,Other,1
2009,190323,Routine (Home),15031
2009,190323,Acute Care (This Hospital),162
2009,190323,Other Care (This Hospital),693
2009,190323,Skilled Nursing/IC (This Hospital),50
2009,190323,Acute Care (Another Hospital),233
2009,190323,Other Care (Another Hospital),306
2009,190323,Skilled Nursing/IC (Elsewhere),1700
2009,190323,Residential Care Facility,320
2009,190323,Prison/Jail,3
2009,190323,Against Medical Advice,452
2009,190323,Died,440
2009,190323,Home Health Service,2301
2009,190328,Routine (Home),1009
2009,190328,Acute Care (This Hospital),23
2009,190328,Other Care (This Hospital),39
2009,190328,Acute Care (Another Hospital),25
2009,190328,Other Care (Another Hospital),24
2009,190328,Skilled Nursing/IC (Elsewhere),762
2009,190328,Residential Care Facility,126
2009,190328,Against Medical Advice,28
2009,190328,Died,21
2009,190328,Home Health Service,67
2009,190328,Other,12
2009,190352,Routine (Home),3231
2009,190352,Acute Care (This Hospital),7
2009,190352,Skilled Nursing/IC (This Hospital),12
2009,190352,Acute Care (Another Hospital),217
2009,190352,Other Care (Another Hospital),2
2009,190352,Skilled Nursing/IC (Elsewhere),443
2009,190352,Residential Care Facility,7
2009,190352,Against Medical Advice,117
2009,190352,Died,75
2009,190352,Home Health Service,145
2009,190352,Other,15
2009,190380,Routine (Home),1496
2009,190380,Acute Care (Another Hospital),182
2009,190380,Other Care (Another Hospital),104
2009,190380,Skilled Nursing/IC (Elsewhere),1401
2009,190380,Residential Care Facility,3
2009,190380,Against Medical Advice,295
2009,190380,Died,71
2009,190380,Home Health Service,3
2009,190380,Other,1
2009,190382,Routine (Home),17500
2009,190382,Acute Care (This Hospital),262
2009,190382,Other Care (This Hospital),378
2009,190382,Skilled Nursing/IC (This Hospital),187
2009,190382,Acute Care (Another Hospital),416
2009,190382,Other Care (Another Hospital),128
2009,190382,Skilled Nursing/IC (Elsewhere),1467
2009,190382,Residential Care Facility,114
2009,190382,Prison/Jail,1
2009,190382,Against Medical Advice,377
2009,190382,Died,397
2009,190382,Home Health Service,606
2009,190382,Other,5
2009,190385,Routine (Home),13061
2009,190385,Acute Care (This Hospital),45
2009,190385,Other Care (This Hospital),197
2009,190385,Skilled Nursing/IC (This Hospital),62
2009,190385,Acute Care (Another Hospital),250
2009,190385,Other Care (Another Hospital),57
2009,190385,Skilled Nursing/IC (Elsewhere),1413
2009,190385,Residential Care Facility,92
2009,190385,Prison/Jail,15
2009,190385,Against Medical Advice,141
2009,190385,Died,342
2009,190385,Home Health Service,1876
2009,190385,Other,31
2009,190392,Routine (Home),16407
2009,190392,Acute Care (This Hospital),94
2009,190392,Other Care (This Hospital),126
2009,190392,Skilled Nursing/IC (This Hospital),777
2009,190392,Acute Care (Another Hospital),211
2009,190392,Other Care (Another Hospital),17
2009,190392,Skilled Nursing/IC (Elsewhere),1111
2009,190392,Residential Care Facility,41
2009,190392,Prison/Jail,4
2009,190392,Against Medical Advice,255
2009,190392,Died,390
2009,190392,Home Health Service,1502
2009,190392,Other,84
2009,190400,Routine (Home),23299
2009,190400,Acute Care (This Hospital),91
2009,190400,Other Care (This Hospital),448
2009,190400,Acute Care (Another Hospital),400
2009,190400,Other Care (Another Hospital),199
2009,190400,Skilled Nursing/IC (Elsewhere),2698
2009,190400,Residential Care Facility,430
2009,190400,Prison/Jail,11
2009,190400,Against Medical Advice,237
2009,190400,Died,458
2009,190400,Home Health Service,2919
2009,190410,Routine (Home),1628
2009,190410,Acute Care (Another Hospital),60
2009,190410,Other Care (Another Hospital),25
2009,190410,Skilled Nursing/IC (Elsewhere),48
2009,190410,Residential Care Facility,891
2009,190410,Prison/Jail,1
2009,190410,Against Medical Advice,120
2009,190410,Died,1
2009,190413,Routine (Home),5228
2009,190413,Acute Care (This Hospital),81
2009,190413,Other Care (This Hospital),79
2009,190413,Skilled Nursing/IC (This Hospital),423
2009,190413,Acute Care (Another Hospital),257
2009,190413,Other Care (Another Hospital),73
2009,190413,Skilled Nursing/IC (Elsewhere),1035
2009,190413,Residential Care Facility,219
2009,190413,Prison/Jail,2
2009,190413,Against Medical Advice,184
2009,190413,Died,255
2009,190413,Home Health Service,794
