Year,OSHPD ID,Type Of Care,Count
2013,301209,Psychiatric,369
2013,301234,Acute,3759
2013,301234,Psychiatric,262
2013,301248,Acute,10733
2013,301248,Psychiatric,387
2013,301258,Acute,4089
2013,301258,Skilled Nursing/Intermediate Care,72
2013,301258,Psychiatric,392
2013,301262,Acute,17663
2013,301262,Chemical Dependency,1
2013,301262,Physical Rehabilitation,437
2013,301279,Acute,18282
2013,301279,Psychiatric,1888
2013,301279,Physical Rehabilitation,260
2013,301283,Acute,7197
2013,301297,Acute,3532
2013,301304,Psychiatric,853
2013,301317,Acute,17542
2013,301337,Acute,2016
2013,301337,Psychiatric,1559
2013,301337,Chemical Dependency,649
2013,301340,Acute,22823
2013,301340,Psychiatric,2397
2013,301342,Acute,15352
2013,301342,Skilled Nursing/Intermediate Care,44
2013,301342,Physical Rehabilitation,644
2013,301357,Acute,117
2013,301357,Skilled Nursing/Intermediate Care,30
2013,301379,Acute,5039
2013,301379,Psychiatric,262
2013,301380,Acute,981
2013,301566,Acute,9033
2013,304079,Physical Rehabilitation,1255
2013,304113,Acute,1843
2013,304159,Skilled Nursing/Intermediate Care,71
2013,304159,Physical Rehabilitation,76
2013,304409,Acute,29424
2013,304460,Acute,4018
2013,310791,Acute,3782
2013,311000,Acute,21369
2013,311000,Skilled Nursing/Intermediate Care,32
2013,311000,Physical Rehabilitation,1031
2013,314024,Acute,22313
2013,314029,Psychiatric,691
2013,320859,Acute,199
2013,320859,Skilled Nursing/Intermediate Care,38
2013,320986,Acute,461
2013,321016,Acute,176
2013,321016,Skilled Nursing/Intermediate Care,7
2013,330120,Chemical Dependency,1043
2013,331152,Acute,8136
2013,331152,Skilled Nursing/Intermediate Care,64
2013,331152,Psychiatric,272
2013,331164,Acute,19788
2013,331164,Skilled Nursing/Intermediate Care,814
2013,331164,Physical Rehabilitation,105
2013,331168,Acute,17802
2013,331168,Psychiatric,166
2013,331168,Physical Rehabilitation,510
2013,331194,Acute,11133
2013,331194,Skilled Nursing/Intermediate Care,62
2013,331194,Chemical Dependency,752
2013,331216,Acute,10436
2013,331226,Psychiatric,541
2013,331226,Chemical Dependency,346
2013,331288,Acute,1227
2013,331293,Acute,10652
2013,331312,Acute,25917
2013,331326,Acute,4569
2013,331326,Unknown,3
2013,332172,Acute,430
2013,334018,Acute,3031
2013,334025,Acute,14591
2013,334048,Acute,5261
2013,334068,Acute,18109
2013,334457,Psychiatric,1005
2013,334487,Acute,18475
2013,334487,Psychiatric,4979
2013,334564,Acute,378
2013,334589,Acute,9804
2013,340913,Acute,9846
2013,340947,Acute,17622
2013,340947,Skilled Nursing/Intermediate Care,136
2013,340947,Physical Rehabilitation,539
2013,340950,Acute,24235
2013,340951,Acute,11878
2013,340951,Skilled Nursing/Intermediate Care,607
2013,341006,Acute,31222
2013,341006,Physical Rehabilitation,353
2013,341051,Acute,11748
2013,341051,Skilled Nursing/Intermediate Care,441
2013,341052,Acute,22561
2013,342344,Acute,14957
2013,342392,Psychiatric,5764
2013,344011,Psychiatric,1074
2013,344017,Psychiatric,2881
2013,344021,Psychiatric,4144
2013,344029,Acute,6939
2013,344035,Acute,337
2013,344114,Acute,1140
2013,344114,Physical Rehabilitation,5
2013,344170,Psychiatric,758
2013,344188,Psychiatric,543
2013,350784,Acute,2701
2013,350784,Skilled Nursing/Intermediate Care,219
2013,361110,Acute,150
2013,361110,Skilled Nursing/Intermediate Care,10
2013,361144,Acute,5118
2013,361166,Acute,4457
2013,361223,Acute,32333
2013,361223,Chemical Dependency,592
2013,361246,Acute,32889
2013,361246,Physical Rehabilitation,791
2013,361266,Acute,237
2013,361266,Skilled Nursing/Intermediate Care,38
2013,361274,Acute,892
2013,361308,Acute,12779
2013,361308,Skilled Nursing/Intermediate Care,549
2013,361308,Psychiatric,923
2013,361318,Acute,17468
2013,361323,Acute,9278
2013,361323,Skilled Nursing/Intermediate Care,81
2013,361323,Psychiatric,4034
2013,361339,Acute,17730
2013,361343,Acute,18437
2013,361370,Acute,7469
2013,361458,Acute,485
2013,362041,Acute,3575
2013,362041,Skilled Nursing/Intermediate Care,454
2013,364014,Psychiatric,3281
2013,364014,Chemical Dependency,584
2013,364050,Psychiatric,5561
2013,364121,Physical Rehabilitation,1121
2013,364144,Acute,10084
2013,364188,Acute,758
2013,364231,Acute,22365
2013,364231,Psychiatric,2983
2013,364430,Acute,2681
2013,370652,Acute,6456
2013,370652,Physical Rehabilitation,193
2013,370673,Acute,17089
2013,370673,Skilled Nursing/Intermediate Care,85
2013,370673,Psychiatric,663
2013,370673,Physical Rehabilitation,80
2013,370689,Acute,2366
2013,370689,Skilled Nursing/Intermediate Care,328
2013,370694,Acute,18767
2013,370694,Physical Rehabilitation,369
2013,370695,Acute,19780
2013,370705,Acute,2395
2013,370705,Skilled Nursing/Intermediate Care,428
2013,370714,Acute,30663
2013,370714,Skilled Nursing/Intermediate Care,159
2013,370714,Psychiatric,1481
2013,370714,Physical Rehabilitation,238
2013,370721,Acute,613
2013,370730,Acute,27845
2013,370744,Acute,34240
2013,370744,Psychiatric,1904
2013,370745,Psychiatric,5795
2013,370749,Psychiatric,2155
2013,370749,Chemical Dependency,289
2013,370755,Acute,23392
2013,370755,Skilled Nursing/Intermediate Care,344
2013,370755,Psychiatric,1648
2013,370755,Physical Rehabilitation,437
2013,370759,Acute,6033
2013,370759,Psychiatric,3693
2013,370759,Physical Rehabilitation,152
2013,370771,Acute,19492
2013,370771,Chemical Dependency,479
2013,370780,Acute,16195
2013,370780,Psychiatric,1252
2013,370780,Physical Rehabilitation,194
2013,370782,Acute,28026
2013,370782,Psychiatric,982
2013,370787,Acute,423
2013,370787,Psychiatric,194
2013,370875,Acute,16381
2013,370875,Skilled Nursing/Intermediate Care,522
2013,370977,Acute,6894
2013,370977,Skilled Nursing/Intermediate Care,593
2013,370977,Psychiatric,243
2013,371256,Acute,10006
2013,371394,Acute,10512
2013,371394,Physical Rehabilitation,659
2013,371394,Unknown,1
2013,374024,Psychiatric,2767
2013,374024,Chemical Dependency,467
2013,374049,Chemical Dependency,277
2013,374055,Skilled Nursing/Intermediate Care,43
2013,374055,Psychiatric,2728
2013,374094,Acute,1006
2013,380842,Skilled Nursing/Intermediate Care,1018
2013,380842,Psychiatric,169
2013,380857,Acute,14170
2013,380865,Acute,99
2013,380865,Skilled Nursing/Intermediate Care,858
2013,380865,Physical Rehabilitation,53
2013,380868,Psychiatric,749
2013,380929,Acute,25033
2013,380929,Skilled Nursing/Intermediate Care,821
2013,380929,Psychiatric,691
2013,380933,Acute,3127
2013,380933,Skilled Nursing/Intermediate Care,431
2013,380933,Physical Rehabilitation,521
2013,380939,Acute,14417
2013,380939,Skilled Nursing/Intermediate Care,497
2013,380939,Psychiatric,2251
2013,380960,Acute,4522
2013,380960,Psychiatric,1162
2013,380960,Physical Rehabilitation,447
2013,380964,Acute,4408
2013,380964,Skilled Nursing/Intermediate Care,343
2013,380965,Acute,4556
2013,380965,Skilled Nursing/Intermediate Care,510
2013,380965,Psychiatric,849
2013,380965,Physical Rehabilitation,393
2013,381154,Acute,30212
2013,382715,Acute,1897
2013,390846,Acute,8789
2013,390923,Acute,7487
2013,390923,Physical Rehabilitation,130
2013,391010,Acute,10120
2013,391042,Acute,17151
2013,391056,Acute,4231
2013,392232,Psychiatric,1803
2013,392287,Acute,4243
2013,394003,Psychiatric,569
2013,394009,Acute,11644
2013,394009,Skilled Nursing/Intermediate Care,29
2013,400466,Acute,2325
2013,400466,Physical Rehabilitation,444
2013,400480,Acute,4755
2013,400524,Acute,6454
2013,400548,Acute,5542
2013,404046,Psychiatric,1291
2013,410782,Acute,2756
2013,410782,Skilled Nursing/Intermediate Care,403
2013,410782,Psychiatric,628
2013,410804,Acute,9039
2013,410806,Acute,5223
2013,410817,Acute,7440
2013,410817,Skilled Nursing/Intermediate Care,40
2013,410828,Skilled Nursing/Intermediate Care,99
2013,410852,Acute,14402
2013,410852,Skilled Nursing/Intermediate Care,59
2013,410852,Psychiatric,1083
2013,410852,Chemical Dependency,489
2013,410891,Acute,7139
2013,414018,Acute,237
2013,420483,Acute,1506
2013,420483,Skilled Nursing/Intermediate Care,7
2013,420491,Acute,2717
2013,420491,Skilled Nursing/Intermediate Care,189
2013,420493,Acute,13472
2013,420493,Skilled Nursing/Intermediate Care,544
2013,420514,Acute,18486
2013,420514,Psychiatric,1242
2013,420514,Physical Rehabilitation,633
2013,420522,Acute,179
2013,424002,Psychiatric,505
2013,430705,Acute,12125
2013,430763,Acute,21968
2013,430763,Psychiatric,826
2013,430763,Physical Rehabilitation,502
2013,430779,Acute,18509
2013,430779,Psychiatric,598
2013,430779,Physical Rehabilitation,286
2013,430837,Acute,14521
2013,430837,Skilled Nursing/Intermediate Care,24
2013,430883,Acute,23900
2013,430883,Psychiatric,1126
2013,430883,Physical Rehabilitation,595
2013,430905,Acute,24644
2013,430905,Psychiatric,654
2013,430905,Chemical Dependency,2
2013,430905,Physical Rehabilitation,1
2013,430905,Unknown,2
2013,431506,Acute,13217
2013,434040,Acute,16153
2013,434051,Skilled Nursing/Intermediate Care,22
2013,434138,Acute,3523
2013,434153,Acute,25277
2013,434218,Psychiatric,1194
2013,434220,Psychiatric,497
2013,440755,Acute,10430
2013,440755,Skilled Nursing/Intermediate Care,184
2013,440755,Psychiatric,804
2013,440755,Physical Rehabilitation,469
2013,440755,Unknown,1
2013,444012,Acute,2278
2013,444013,Acute,5570
2013,444029,Psychiatric,16
2013,450936,Acute,393
2013,450936,Skilled Nursing/Intermediate Care,119
2013,450940,Acute,7078
2013,450949,Acute,14720
2013,454012,Acute,656
2013,454012,Skilled Nursing/Intermediate Care,561
2013,454013,Acute,229
2013,470871,Acute,1217
2013,470871,Skilled Nursing/Intermediate Care,14
2013,474007,Acute,1873
2013,480989,Acute,11342
2013,480989,Physical Rehabilitation,1050
2014,211006,Psychiatric,695
2013,481015,Psychiatric,2357
2013,481094,Acute,5165
2013,481357,Acute,9999
2013,484044,Acute,4529
2013,490919,Acute,7647
2013,490964,Acute,751
2013,490964,Skilled Nursing/Intermediate Care,152
2013,491001,Acute,2923
2013,491064,Acute,11968
2013,491064,Physical Rehabilitation,258
2013,491076,Acute,1414
2013,491076,Skilled Nursing/Intermediate Care,357
2013,491076,Unknown,2
2013,491338,Acute,933
2013,494019,Acute,9850
2013,494048,Psychiatric,118
2013,500852,Acute,22855
2013,500852,Psychiatric,4177
2013,500852,Chemical Dependency,12
2013,500867,Acute,10214
2013,500867,Skilled Nursing/Intermediate Care,550
2013,500939,Acute,18978
2013,500954,Acute,140
2013,500954,Skilled Nursing/Intermediate Care,73
2013,500967,Acute,1163
2013,500967,Skilled Nursing/Intermediate Care,284
2013,504038,Acute,697
2013,514001,Psychiatric,267
2013,514030,Acute,572
2013,514033,Psychiatric,408
2013,521041,Acute,3571
2013,531059,Acute,367
2013,531059,Skilled Nursing/Intermediate Care,53
2013,540734,Acute,22715
2013,540734,Skilled Nursing/Intermediate Care,453
2013,540734,Psychiatric,1893
2013,540734,Physical Rehabilitation,479
2013,540798,Acute,7885
2013,540798,Skilled Nursing/Intermediate Care,11
2013,540816,Acute,5414
2013,554011,Acute,5183
2013,554011,Skilled Nursing/Intermediate Care,279
2013,560203,Psychiatric,3860
2013,560473,Acute,14278
2013,560481,Acute,11203
2013,560481,Psychiatric,1819
2013,560481,Unknown,1
2013,560492,Acute,16150
2013,560492,Skilled Nursing/Intermediate Care,737
2013,560492,Physical Rehabilitation,241
2013,560492,Unknown,95
2013,560501,Acute,751
2013,560501,Skilled Nursing/Intermediate Care,278
2013,560508,Acute,2854
2013,560508,Skilled Nursing/Intermediate Care,71
2013,560525,Acute,5740
2013,560529,Acute,12196
2013,560529,Physical Rehabilitation,379
2013,560838,Psychiatric,169
2013,571086,Acute,3660
2013,571086,Psychiatric,797
2013,574010,Acute,4840
2013,580996,Acute,14244
2014,100005,Acute,18183
2014,100697,Acute,192
2014,100697,Skilled Nursing/Intermediate Care,52
2014,100717,Acute,39097
2014,100717,Skilled Nursing/Intermediate Care,383
2014,100717,Psychiatric,3919
2014,100717,Physical Rehabilitation,638
2014,100797,Acute,3483
2014,100899,Acute,22972
2014,104023,Acute,1698
2014,104047,Acute,2194
2014,104062,Acute,7891
2014,104089,Psychiatric,177
2014,105029,Acute,3361
2014,10735,Acute,2411
2014,10735,Skilled Nursing/Intermediate Care,281
2014,10739,Acute,20762
2014,10776,Acute,10201
2014,10776,Physical Rehabilitation,82
2014,10782,Chemical Dependency,114
2014,10844,Psychiatric,1725
2014,10844,Physical Rehabilitation,813
2014,10846,Acute,12013
2014,10846,Skilled Nursing/Intermediate Care,125
2014,10846,Psychiatric,3005
2014,10846,Physical Rehabilitation,389
2014,10856,Acute,9948
2014,10858,Acute,6469
2014,10887,Acute,478
2014,10937,Acute,10470
2014,10937,Physical Rehabilitation,40
2014,10967,Acute,6519
2014,10987,Acute,13353
2014,110889,Acute,229
2014,110889,Skilled Nursing/Intermediate Care,23
2014,121002,Acute,2743
2014,121031,Acute,22
2014,121031,Skilled Nursing/Intermediate Care,14
2014,121051,Acute,1809
2014,121051,Skilled Nursing/Intermediate Care,15
2014,121080,Acute,6565
2014,121080,Physical Rehabilitation,186
2014,124004,Psychiatric,561
2014,130699,Acute,6047
2014,130760,Acute,7118
2014,13619,Acute,2676
2014,13687,Chemical Dependency,534
2014,14034,Psychiatric,4339
2014,14050,Acute,8644
2014,14050,Skilled Nursing/Intermediate Care,506
2014,14050,Psychiatric,192
2014,141273,Acute,1089
2014,141273,Skilled Nursing/Intermediate Care,71
2014,14132,Acute,1713
2014,141338,Acute,27
2014,141338,Skilled Nursing/Intermediate Care,22
2014,14207,Psychiatric,1238
2014,14226,Psychiatric,620
2014,14233,Acute,10133
2014,14326,Acute,10646
2014,150706,Acute,4004
2014,150706,Skilled Nursing/Intermediate Care,48
2014,150722,Acute,17634
2014,150736,Acute,10815
2014,150736,Psychiatric,681
2014,150737,Acute,576
2014,150737,Skilled Nursing/Intermediate Care,138
2014,150761,Acute,14237
2014,150775,Acute,667
2014,150775,Psychiatric,2731
2014,150775,Chemical Dependency,195
2014,150782,Acute,2387
2014,150782,Skilled Nursing/Intermediate Care,282
2014,150788,Acute,21898
2014,150808,Acute,127
2014,154022,Physical Rehabilitation,1837
2014,154101,Acute,3903
2014,154160,Psychiatric,592
2014,160787,Acute,4387
2014,164029,Acute,9709
2014,171049,Acute,1500
2014,171049,Skilled Nursing/Intermediate Care,45
2014,171395,Acute,1883
2014,171395,Skilled Nursing/Intermediate Care,6
2014,171395,Unknown,1
2014,184008,Acute,1470
2014,190017,Acute,4722
2014,190017,Skilled Nursing/Intermediate Care,20
2014,190017,Physical Rehabilitation,238
2014,190020,Psychiatric,5131
2014,190034,Acute,24207
2014,190034,Psychiatric,720
2014,190045,Acute,9
2014,190045,Skilled Nursing/Intermediate Care,4
2014,190049,Acute,950
2014,190052,Acute,762
2014,190053,Acute,13254
2014,190053,Physical Rehabilitation,361
2014,190081,Acute,9958
2014,190110,Acute,6964
2014,190110,Skilled Nursing/Intermediate Care,269
2014,190110,Psychiatric,1929
2014,190110,Chemical Dependency,945
2014,190110,Physical Rehabilitation,485
2014,190125,Acute,19539
2014,190125,Skilled Nursing/Intermediate Care,298
2014,190137,Physical Rehabilitation,1373
2014,190148,Acute,17669
2014,190148,Physical Rehabilitation,370
2014,190150,Psychiatric,877
2014,190159,Acute,3513
2014,190163,Psychiatric,6653
2014,190170,Acute,14960
2014,190170,Physical Rehabilitation,185
2014,190176,Acute,5903
2014,190184,Psychiatric,6486
2014,190196,Acute,967
2014,190197,Acute,3490
2014,190198,Acute,6104
2014,190198,Skilled Nursing/Intermediate Care,135
2014,190200,Acute,11489
2014,190200,Skilled Nursing/Intermediate Care,65
2014,190200,Psychiatric,967
2014,190232,Psychiatric,5639
2014,190232,Chemical Dependency,47
2014,190240,Acute,8087
2014,190240,Chemical Dependency,1
2014,190243,Acute,10017
2014,190256,Acute,3475
2014,190256,Skilled Nursing/Intermediate Care,64
2014,190280,Acute,1811
2014,190280,Skilled Nursing/Intermediate Care,22
2014,190280,Psychiatric,603
2014,190298,Acute,5940
2014,190305,Acute,792
2014,190307,Acute,9408
2014,190315,Acute,16891
2014,190315,Physical Rehabilitation,417
2014,190317,Psychiatric,1008
2014,190323,Acute,19563
2014,190323,Skilled Nursing/Intermediate Care,869
2014,190323,Psychiatric,1794
2014,190323,Physical Rehabilitation,575
2014,190328,Acute,1322
2014,190328,Psychiatric,537
2014,190352,Acute,3966
2014,190352,Skilled Nursing/Intermediate Care,7
2014,190380,Acute,3884
2014,190380,Psychiatric,3400
2014,190382,Acute,15357
2014,190382,Skilled Nursing/Intermediate Care,176
2014,190382,Physical Rehabilitation,381
2014,190385,Acute,19499
2014,190385,Skilled Nursing/Intermediate Care,83
2014,190385,Physical Rehabilitation,181
2014,190392,Acute,15907
2014,190400,Acute,26696
2014,190400,Psychiatric,955
2014,190400,Chemical Dependency,303
2014,190400,Physical Rehabilitation,338
2014,190410,Psychiatric,2940
2014,190413,Acute,6598
2014,190413,Skilled Nursing/Intermediate Care,674
2014,190413,Psychiatric,1558
2014,190422,Acute,25296
2014,190422,Skilled Nursing/Intermediate Care,1405
2014,190429,Acute,24678
2014,190429,Psychiatric,3059
2014,190431,Acute,14204
2014,190432,Acute,11366
2014,190434,Acute,13479
2014,190449,Acute,2198
2014,190462,Psychiatric,4600
2014,190462,Chemical Dependency,534
2014,190468,Acute,1913
2014,190470,Acute,20241
2014,190470,Skilled Nursing/Intermediate Care,1979
2014,190470,Physical Rehabilitation,22
2014,190470,Unknown,1
2014,190475,Acute,2938
2014,190475,Psychiatric,2009
2014,190475,Unknown,4
2014,190500,Acute,4139
2014,190517,Acute,15377
2014,190521,Acute,7586
2014,190521,Skilled Nursing/Intermediate Care,100
2014,190522,Acute,11234
2014,190522,Psychiatric,385
2014,190522,Physical Rehabilitation,262
2014,190524,Acute,4455
2014,190524,Psychiatric,3515
2014,190525,Acute,19732
2014,190525,Physical Rehabilitation,568
2014,190529,Acute,17457
2014,190529,Skilled Nursing/Intermediate Care,874
2014,190529,Physical Rehabilitation,567
2014,190534,Acute,3837
2014,190541,Acute,848
2014,190547,Acute,6777
2014,190552,Acute,27
2014,190552,Skilled Nursing/Intermediate Care,29
2014,190555,Acute,50449
2014,190555,Physical Rehabilitation,761
2014,190568,Acute,13643
2014,190568,Psychiatric,1579
2014,190568,Physical Rehabilitation,221
2014,190570,Acute,2984
2014,190587,Acute,2865
2014,190587,Psychiatric,3566
2014,190630,Acute,26325
2014,190631,Acute,23060
2014,190631,Skilled Nursing/Intermediate Care,676
2014,190631,Physical Rehabilitation,298
2014,190636,Acute,19590
2014,190636,Physical Rehabilitation,197
2014,190661,Acute,1931
2014,190661,Psychiatric,875
2014,190673,Acute,3627
2014,190680,Acute,5550
2014,190680,Skilled Nursing/Intermediate Care,673
2014,190680,Psychiatric,398
2014,190680,Chemical Dependency,179
2014,190680,Physical Rehabilitation,297
2014,190680,Unknown,1
2014,190681,Acute,283
2014,190687,Acute,17885
2014,190696,Acute,3706
2014,190696,Skilled Nursing/Intermediate Care,95
2014,190696,Psychiatric,1631
2014,190708,Acute,4903
2014,190708,Skilled Nursing/Intermediate Care,28
2014,190708,Psychiatric,1028
2014,190712,Acute,79
2014,190754,Acute,21282
2014,190754,Skilled Nursing/Intermediate Care,284
2014,190754,Psychiatric,2380
2014,190756,Acute,14002
2014,190758,Acute,18656
2014,190758,Physical Rehabilitation,238
2014,190762,Acute,7473
2014,190762,Skilled Nursing/Intermediate Care,561
2014,190762,Physical Rehabilitation,449
2014,190766,Acute,3127
2014,190782,Psychiatric,2134
2014,190784,Acute,788
2014,190784,Skilled Nursing/Intermediate Care,13
2014,190796,Acute,22860
2014,190796,Physical Rehabilitation,193
2014,190812,Acute,18401
2014,190812,Physical Rehabilitation,283
2014,190818,Acute,5087
2014,190818,Skilled Nursing/Intermediate Care,563
2014,190818,Psychiatric,550
2014,190857,Acute,93
2014,190857,Skilled Nursing/Intermediate Care,37
2014,190859,Acute,9284
2014,190878,Acute,20457
2014,190878,Skilled Nursing/Intermediate Care,379
2014,190878,Psychiatric,2156
2014,190878,Physical Rehabilitation,250
2014,190883,Acute,12463
2014,190883,Skilled Nursing/Intermediate Care,29
2014,190930,Psychiatric,1878
2014,190949,Acute,12327
2014,190949,Psychiatric,1017
2014,190949,Physical Rehabilitation,146
2014,191216,Acute,1452
2014,191225,Chemical Dependency,722
2014,191227,Acute,18503
2014,191227,Psychiatric,743
2014,191228,Acute,30758
2014,191228,Psychiatric,877
2014,191231,Acute,11940
2014,191231,Psychiatric,780
2014,191306,Acute,2064
2014,191306,Physical Rehabilitation,1448
2014,191450,Acute,12257
2014,194010,Chemical Dependency,916
2014,194219,Acute,11572
2014,194219,Physical Rehabilitation,333
2014,194967,Psychiatric,105
2014,194981,Psychiatric,124
2014,196035,Acute,15416
2014,196168,Acute,20787
2014,196403,Acute,21890
2014,196404,Skilled Nursing/Intermediate Care,350
2014,196404,Psychiatric,222
2014,196405,Acute,8364
2014,201281,Acute,5473
2014,204019,Acute,12894
2014,204019,Physical Rehabilitation,58
2014,210992,Acute,4287
2014,210993,Acute,439
2014,211006,Acute,9564
2014,214034,Acute,1317
2014,220733,Acute,185
2014,220733,Skilled Nursing/Intermediate Care,45
2014,230949,Acute,1311
2014,230949,Skilled Nursing/Intermediate Care,174
2014,231013,Acute,1157
2014,231013,Skilled Nursing/Intermediate Care,208
2014,231396,Acute,4483
2014,240924,Acute,2187
2014,240942,Acute,11127
2014,244027,Psychiatric,527
2014,250955,Acute,7
2014,250955,Skilled Nursing/Intermediate Care,16
2014,250956,Acute,157
2014,250956,Skilled Nursing/Intermediate Care,66
2014,260011,Acute,645
2014,270744,Acute,11351
2014,270744,Psychiatric,472
2014,270744,Physical Rehabilitation,192
2014,270777,Acute,1578
2014,270777,Skilled Nursing/Intermediate Care,149
2014,270875,Acute,11436
2014,274043,Acute,8592
2014,274043,Psychiatric,812
2014,274043,Physical Rehabilitation,503
2014,281047,Acute,7158
2014,281047,Physical Rehabilitation,213
2014,281078,Acute,4470
2014,281078,Psychiatric,774
2014,291023,Acute,5345
2014,291053,Acute,1978
2014,291053,Skilled Nursing/Intermediate Care,44
2014,300032,Acute,11428
2014,300225,Acute,13348
2014,301098,Acute,13295
2014,301127,Acute,419
2014,301127,Skilled Nursing/Intermediate Care,294
2014,301140,Acute,1920
2014,301140,Skilled Nursing/Intermediate Care,34
2014,301140,Psychiatric,239
2014,301155,Acute,1018
2014,301155,Psychiatric,2641
2014,301175,Acute,21720
2014,301188,Acute,3989
2014,301188,Psychiatric,2907
2014,301205,Acute,30154
2014,301205,Chemical Dependency,673
2014,301209,Acute,3063
2014,301209,Psychiatric,391
2014,301234,Acute,3823
2014,301234,Psychiatric,274
2014,301248,Acute,10532
2014,301248,Psychiatric,358
2014,301258,Acute,3781
2014,301258,Skilled Nursing/Intermediate Care,34
2014,301258,Psychiatric,424
2014,301262,Acute,18198
2014,301262,Psychiatric,1
2014,301262,Physical Rehabilitation,469
2014,301279,Acute,19029
2014,301279,Psychiatric,1663
2014,301279,Physical Rehabilitation,258
2014,301283,Acute,7500
2014,301297,Acute,3167
2014,301304,Psychiatric,887
2014,301317,Acute,16916
2014,301337,Acute,2000
2014,301337,Psychiatric,1365
2014,301337,Chemical Dependency,679
2014,301340,Acute,22667
2014,301340,Psychiatric,2120
2014,301340,Chemical Dependency,1
2014,301342,Acute,14755
2014,301342,Physical Rehabilitation,585
2014,301357,Skilled Nursing/Intermediate Care,14
2014,301379,Acute,5669
2014,301379,Skilled Nursing/Intermediate Care,11
2014,301379,Psychiatric,230
2014,301380,Acute,988
2014,301566,Acute,8849
2014,304079,Physical Rehabilitation,1265
2014,304113,Acute,1992
2014,304159,Skilled Nursing/Intermediate Care,58
2014,304159,Physical Rehabilitation,74
2014,304409,Acute,30225
2014,304460,Acute,4351
2014,310791,Acute,3351
2014,311000,Acute,20747
2014,311000,Physical Rehabilitation,1100
2014,314024,Acute,22684
2014,314029,Psychiatric,534
2014,320859,Acute,197
2014,320859,Skilled Nursing/Intermediate Care,44
2014,320986,Acute,440
2014,321016,Acute,181
2014,321016,Skilled Nursing/Intermediate Care,22
2014,330120,Chemical Dependency,938
2014,331152,Acute,7948
2014,331152,Skilled Nursing/Intermediate Care,69
2014,331152,Psychiatric,1449
2014,331164,Acute,20597
2014,331164,Skilled Nursing/Intermediate Care,1147
2014,331164,Physical Rehabilitation,147
2014,331168,Acute,17642
2014,331168,Physical Rehabilitation,414
2014,331194,Acute,11382
2014,331194,Skilled Nursing/Intermediate Care,53
2014,331194,Chemical Dependency,797
2014,331216,Acute,9964
2014,331226,Psychiatric,738
2014,331226,Chemical Dependency,388
2014,331288,Acute,1151
2014,331293,Acute,12158
2014,331312,Acute,25008
2014,331326,Acute,4146
2014,332172,Acute,419
2014,334018,Acute,2968
2014,334025,Acute,14367
2014,334048,Acute,5189
2014,334068,Acute,17529
2014,334457,Psychiatric,927
2014,334487,Acute,16994
2014,334487,Psychiatric,4060
2014,334564,Acute,3776
2014,334589,Acute,9954
2014,34002,Acute,2708
2014,340913,Acute,9372
2014,340947,Acute,17409
2014,340947,Physical Rehabilitation,562
2014,340950,Acute,25206
2014,340951,Acute,12344
2014,340951,Skilled Nursing/Intermediate Care,699
2014,341006,Acute,30414
2014,341006,Physical Rehabilitation,409
2014,341051,Acute,11509
2014,341051,Skilled Nursing/Intermediate Care,2
2014,341052,Acute,21253
2014,342344,Acute,15590
2014,342392,Psychiatric,5128
2014,344011,Psychiatric,527
2014,344017,Psychiatric,3185
2014,344021,Psychiatric,4153
2014,344029,Acute,7175
2014,344035,Acute,410
2014,344114,Acute,1197
2014,344114,Physical Rehabilitation,5
2014,344170,Psychiatric,733
2014,344188,Psychiatric,496
2014,350784,Acute,2595
2014,350784,Skilled Nursing/Intermediate Care,137
2014,361110,Acute,162
2014,361110,Skilled Nursing/Intermediate Care,19
2014,361144,Acute,5144
2014,361166,Acute,4600
2014,361223,Acute,33269
2014,361223,Chemical Dependency,393
2014,361246,Acute,30780
2014,361246,Physical Rehabilitation,988
2014,361266,Acute,286
2014,361266,Skilled Nursing/Intermediate Care,33
2014,361274,Acute,917
2014,361308,Acute,13505
2014,361308,Skilled Nursing/Intermediate Care,578
2014,361308,Psychiatric,916
2014,361318,Acute,17497
2014,361323,Acute,9455
2014,361323,Skilled Nursing/Intermediate Care,41
2014,361323,Psychiatric,4702
2014,361339,Acute,17321
2014,361343,Acute,17986
2014,361370,Acute,7424
2014,361458,Acute,608
2014,362041,Acute,3297
2014,362041,Skilled Nursing/Intermediate Care,385
2014,364014,Psychiatric,3901
2014,364014,Chemical Dependency,543
2014,364050,Psychiatric,5860
2014,364121,Physical Rehabilitation,1180
2014,364144,Acute,10654
2014,364188,Acute,729
2014,364231,Acute,19752
2014,364231,Psychiatric,3936
2014,364430,Acute,2590
2014,364451,Skilled Nursing/Intermediate Care,27
2014,364451,Physical Rehabilitation,15
2014,370652,Acute,6180
2014,370652,Physical Rehabilitation,179
2014,370673,Acute,18229
2014,370673,Skilled Nursing/Intermediate Care,103
2014,370673,Psychiatric,816
2014,370673,Physical Rehabilitation,97
2014,370689,Acute,1899
2014,370689,Skilled Nursing/Intermediate Care,310
2014,370694,Acute,18350
2014,370694,Physical Rehabilitation,405
2014,370695,Acute,20893
2014,370705,Acute,1385
2014,370705,Skilled Nursing/Intermediate Care,430
2014,370714,Acute,30125
2014,370714,Skilled Nursing/Intermediate Care,151
2014,370714,Psychiatric,1432
2014,370714,Physical Rehabilitation,268
2014,370721,Acute,620
2014,370730,Acute,26776
2014,370744,Acute,33635
