Year,OSHPD ID,Principal_Procedure_Group,Count
2009,160787,Male Reproductive Organs,5
2009,160787,Female Reproductive Organs,228
2009,160787,OB Procedures,2220
2009,160787,Musculoskeletal,25
2009,160787,Skin,52
2009,160787,Diagnostic/Therapeutic,416
2009,171049,Nervous System,2
2009,171049,Endocrine System,3
2009,171049,Nose/Mouth/Pharynx,1
2009,171049,Respiratory,8
2009,171049,Cardiovascular,20
2009,171049,Blood/Lymph Organs,2
2009,171049,Digestive,212
2009,171049,Urinary,5
2009,171049,Male Reproductive Organs,2
2009,171049,Female Reproductive Organs,48
2009,171049,OB Procedures,175
2009,171049,Musculoskeletal,27
2009,171049,Skin,37
2009,171049,Diagnostic/Therapeutic,144
2009,171395,Nervous System,13
2009,171395,Endocrine System,1
2009,171395,Eye,1
2009,171395,Ear,2
2009,171395,Nose/Mouth/Pharynx,2
2009,171395,Respiratory,27
2009,171395,Cardiovascular,72
2009,171395,Blood/Lymph Organs,8
2009,171395,Digestive,199
2009,171395,Urinary,15
2009,171395,Male Reproductive Organs,1
2009,171395,Female Reproductive Organs,50
2009,171395,OB Procedures,345
2009,171395,Musculoskeletal,291
2009,171395,Skin,34
2009,171395,Diagnostic/Therapeutic,254
2009,171395,Other Interventions,31
2009,184008,Nervous System,4
2009,184008,Endocrine System,1
2009,184008,Eye,1
2009,184008,Nose/Mouth/Pharynx,2
2009,184008,Respiratory,6
2009,184008,Cardiovascular,6
2009,184008,Blood/Lymph Organs,1
2009,184008,Digestive,145
2009,184008,Urinary,3
2009,184008,Male Reproductive Organs,13
2009,184008,Female Reproductive Organs,58
2009,184008,OB Procedures,320
2009,184008,Musculoskeletal,25
2009,184008,Skin,13
2009,184008,Diagnostic/Therapeutic,55
2009,190017,Nervous System,19
2009,190017,Endocrine System,11
2009,190017,Eye,2
2009,190017,Nose/Mouth/Pharynx,3
2009,190017,Respiratory,113
2009,190017,Cardiovascular,280
2009,190017,Blood/Lymph Organs,15
2009,190017,Digestive,633
2009,190017,Urinary,69
2009,190017,Male Reproductive Organs,18
2009,190017,Female Reproductive Organs,23
2009,190017,Musculoskeletal,82
2009,190017,Skin,79
2009,190017,Diagnostic/Therapeutic,752
2009,190020,Diagnostic/Therapeutic,88
2009,190034,Nervous System,454
2009,190034,Endocrine System,76
2009,190034,Eye,9
2009,190034,Ear,3
2009,190034,Nose/Mouth/Pharynx,29
2009,190034,Respiratory,521
2009,190034,Cardiovascular,1798
2009,190034,Blood/Lymph Organs,74
2009,190034,Digestive,2778
2009,190034,Urinary,180
2009,190034,Male Reproductive Organs,55
2009,190034,Female Reproductive Organs,520
2009,190034,OB Procedures,5539
2009,190034,Musculoskeletal,1449
2009,190034,Skin,375
2009,190034,Diagnostic/Therapeutic,2159
2009,190034,Other Interventions,23
2009,190045,Cardiovascular,20
2009,190045,Diagnostic/Therapeutic,5
2009,190049,Respiratory,18
2009,190049,Cardiovascular,94
2009,190049,Blood/Lymph Organs,2
2009,190049,Digestive,45
2009,190049,Urinary,1
2009,190049,Musculoskeletal,44
2009,190049,Skin,72
2009,190049,Diagnostic/Therapeutic,164
2009,190052,Endocrine System,1
2009,190052,Respiratory,9
2009,190052,Cardiovascular,37
2009,190052,Digestive,37
2009,190052,Urinary,7
2009,190052,Male Reproductive Organs,2
2009,190052,Musculoskeletal,20
2009,190052,Skin,21
2009,190052,Diagnostic/Therapeutic,417
2009,190052,Other Interventions,1
2009,190053,Nervous System,199
2009,190053,Endocrine System,10
2009,190053,Eye,5
2009,190053,Ear,5
2009,190053,Nose/Mouth/Pharynx,15
2009,190053,Respiratory,202
2009,190053,Cardiovascular,968
2009,190053,Blood/Lymph Organs,20
2009,190053,Digestive,1108
2009,190053,Urinary,85
2009,190053,Male Reproductive Organs,171
2009,190053,Female Reproductive Organs,162
2009,190053,OB Procedures,2967
2009,190053,Musculoskeletal,392
2009,190053,Skin,186
2009,190053,Diagnostic/Therapeutic,2736
2009,190053,Other Interventions,3
2009,190066,Nervous System,7
2009,190066,Endocrine System,4
2009,190066,Eye,3
2009,190066,Ear,1
2009,190066,Nose/Mouth/Pharynx,1
2009,190066,Respiratory,29
2009,190066,Cardiovascular,46
2009,190066,Blood/Lymph Organs,11
2009,190066,Digestive,372
2009,190066,Urinary,46
2009,190066,Male Reproductive Organs,44
2009,190066,Female Reproductive Organs,224
2009,190066,OB Procedures,1448
2009,190066,Musculoskeletal,62
2009,190066,Skin,70
2009,190066,Diagnostic/Therapeutic,235
2009,190066,Other Interventions,1
2009,190081,Nervous System,104
2009,190081,Endocrine System,5
2009,190081,Eye,7
2009,190081,Ear,1
2009,190081,Nose/Mouth/Pharynx,12
2009,190081,Respiratory,137
2009,190081,Cardiovascular,996
2009,190081,Blood/Lymph Organs,22
2009,190081,Digestive,1107
2009,190081,Urinary,78
2009,190081,Male Reproductive Organs,150
2009,190081,Female Reproductive Organs,221
2009,190081,OB Procedures,1329
2009,190081,Musculoskeletal,452
2009,190081,Skin,158
2009,190081,Diagnostic/Therapeutic,1188
2009,190081,Other Interventions,11
2009,190110,Nervous System,63
2009,190110,Endocrine System,13
2009,190110,Eye,4
2009,190110,Nose/Mouth/Pharynx,12
2009,190110,Respiratory,85
2009,190110,Cardiovascular,777
2009,190110,Blood/Lymph Organs,30
2009,190110,Digestive,544
2009,190110,Urinary,29
2009,190110,Male Reproductive Organs,9
2009,190110,Female Reproductive Organs,48
2009,190110,Musculoskeletal,333
2009,190110,Skin,147
2009,190110,Diagnostic/Therapeutic,2068
2009,190110,Other Interventions,12
2009,190125,Nervous System,264
2009,190125,Endocrine System,27
2009,190125,Eye,26
2009,190125,Ear,14
2009,190125,Nose/Mouth/Pharynx,85
2009,190125,Respiratory,215
2009,190125,Cardiovascular,711
2009,190125,Blood/Lymph Organs,30
2009,190125,Digestive,1393
2009,190125,Urinary,97
2009,190125,Male Reproductive Organs,47
2009,190125,Female Reproductive Organs,321
2009,190125,OB Procedures,4732
2009,190125,Musculoskeletal,889
2009,190125,Skin,373
2009,190125,Diagnostic/Therapeutic,5680
2009,190125,Other Interventions,6
2009,190148,Nervous System,169
2009,190148,Endocrine System,25
2009,190148,Eye,17
2009,190148,Ear,1
2009,190148,Nose/Mouth/Pharynx,22
2009,190148,Respiratory,295
2009,190148,Cardiovascular,2601
2009,190148,Blood/Lymph Organs,30
2009,190148,Digestive,1294
2009,190148,Urinary,72
2009,190148,Male Reproductive Organs,45
2009,190148,Female Reproductive Organs,240
2009,190148,OB Procedures,1667
2009,190148,Musculoskeletal,532
2009,190148,Skin,250
2009,190148,Diagnostic/Therapeutic,3589
2009,190148,Other Interventions,25
2009,190159,Nervous System,33
2009,190159,Endocrine System,3
2009,190159,Eye,1
2009,190159,Nose/Mouth/Pharynx,3
2009,190159,Respiratory,65
2009,190159,Cardiovascular,176
2009,190159,Blood/Lymph Organs,11
2009,190159,Digestive,848
2009,190159,Urinary,32
2009,190159,Male Reproductive Organs,16
2009,190159,Female Reproductive Organs,36
2009,190159,Musculoskeletal,463
2009,190159,Skin,114
2009,190159,Diagnostic/Therapeutic,291
2009,190159,Other Interventions,2
2009,190163,Diagnostic/Therapeutic,731
2009,190170,Nervous System,807
2009,190170,Endocrine System,42
2009,190170,Eye,68
2009,190170,Ear,82
2009,190170,Nose/Mouth/Pharynx,356
2009,190170,Respiratory,295
2009,190170,Cardiovascular,999
2009,190170,Blood/Lymph Organs,199
2009,190170,Digestive,1111
2009,190170,Urinary,472
2009,190170,Male Reproductive Organs,42
2009,190170,Female Reproductive Organs,57
2009,190170,Musculoskeletal,1188
2009,190170,Skin,309
2009,190170,Diagnostic/Therapeutic,2046
2009,190170,Other Interventions,8
2009,190176,Nervous System,197
2009,190176,Endocrine System,88
2009,190176,Eye,3
2009,190176,Ear,6
2009,190176,Nose/Mouth/Pharynx,45
2009,190176,Respiratory,296
2009,190176,Cardiovascular,164
2009,190176,Blood/Lymph Organs,762
2009,190176,Digestive,726
2009,190176,Urinary,211
2009,190176,Male Reproductive Organs,784
2009,190176,Female Reproductive Organs,244
2009,190176,Musculoskeletal,145
2009,190176,Skin,409
2009,190176,Diagnostic/Therapeutic,1625
2009,190176,Other Interventions,9
2009,190196,Ear,1
2009,190196,Respiratory,31
2009,190196,Cardiovascular,147
2009,190196,Blood/Lymph Organs,1
2009,190196,Digestive,102
2009,190196,Urinary,8
2009,190196,Male Reproductive Organs,5
2009,190196,Female Reproductive Organs,1
2009,190196,Musculoskeletal,11
2009,190196,Skin,77
2009,190196,Diagnostic/Therapeutic,121
2009,190197,Nervous System,18
2009,190197,Endocrine System,2
2009,190197,Eye,3
2009,190197,Ear,1
2009,190197,Nose/Mouth/Pharynx,1
2009,190197,Respiratory,38
2009,190197,Cardiovascular,91
2009,190197,Blood/Lymph Organs,4
2009,190197,Digestive,580
2009,190197,Urinary,15
2009,190197,Male Reproductive Organs,27
2009,190197,Female Reproductive Organs,64
2009,190197,OB Procedures,1
2009,190197,Musculoskeletal,27
2009,190197,Skin,67
2009,190197,Diagnostic/Therapeutic,713
2009,190198,Nervous System,3
2009,190198,Endocrine System,1
2009,190198,Eye,4
2009,190198,Respiratory,48
2009,190198,Cardiovascular,224
2009,190198,Blood/Lymph Organs,2
2009,190198,Digestive,484
2009,190198,Urinary,30
2009,190198,Male Reproductive Organs,39
2009,190198,Female Reproductive Organs,58
2009,190198,OB Procedures,320
2009,190198,Musculoskeletal,68
2009,190198,Skin,94
2009,190198,Diagnostic/Therapeutic,497
2009,190200,Nervous System,73
2009,190200,Endocrine System,17
2009,190200,Eye,7
2009,190200,Nose/Mouth/Pharynx,12
2009,190200,Respiratory,130
2009,190200,Cardiovascular,457
2009,190200,Blood/Lymph Organs,27
2009,190200,Digestive,663
2009,190200,Urinary,63
2009,190200,Male Reproductive Organs,141
2009,190200,Female Reproductive Organs,377
2009,190200,OB Procedures,2054
2009,190200,Musculoskeletal,328
2009,190200,Skin,94
2009,190200,Diagnostic/Therapeutic,2869
2009,190200,Other Interventions,3
2009,190232,Skin,1
2009,190232,Diagnostic/Therapeutic,619
2009,190240,Nervous System,90
2009,190240,Endocrine System,19
2009,190240,Eye,4
2009,190240,Nose/Mouth/Pharynx,17
2009,190240,Respiratory,210
2009,190240,Cardiovascular,1636
2009,190240,Blood/Lymph Organs,42
2009,190240,Digestive,920
2009,190240,Urinary,87
2009,190240,Male Reproductive Organs,35
2009,190240,Female Reproductive Organs,109
2009,190240,Musculoskeletal,466
2009,190240,Skin,107
2009,190240,Diagnostic/Therapeutic,968
2009,190240,Other Interventions,5
2009,190243,Nervous System,251
2009,190243,Endocrine System,45
2009,190243,Eye,7
2009,190243,Ear,4
2009,190243,Nose/Mouth/Pharynx,34
2009,190243,Respiratory,194
2009,190243,Cardiovascular,1502
2009,190243,Blood/Lymph Organs,30
2009,190243,Digestive,1245
2009,190243,Urinary,145
2009,190243,Male Reproductive Organs,183
2009,190243,Female Reproductive Organs,367
2009,190243,OB Procedures,1487
2009,190243,Musculoskeletal,803
2009,190243,Skin,142
2009,190243,Diagnostic/Therapeutic,3403
2009,190243,Other Interventions,14
2009,190256,Nervous System,8
2009,190256,Endocrine System,1
2009,190256,Eye,3
2009,190256,Nose/Mouth/Pharynx,5
2009,190256,Respiratory,37
2009,190256,Cardiovascular,159
2009,190256,Blood/Lymph Organs,14
2009,190256,Digestive,459
2009,190256,Urinary,18
2009,190256,Male Reproductive Organs,8
2009,190256,Female Reproductive Organs,81
2009,190256,OB Procedures,926
2009,190256,Musculoskeletal,46
2009,190256,Skin,59
2009,190256,Diagnostic/Therapeutic,828
2009,190280,Nervous System,21
2009,190280,Nose/Mouth/Pharynx,3
2009,190280,Respiratory,25
2009,190280,Cardiovascular,150
2009,190280,Blood/Lymph Organs,2
2009,190280,Digestive,216
2009,190280,Urinary,7
2009,190280,Male Reproductive Organs,2
2009,190280,Female Reproductive Organs,5
2009,190280,Musculoskeletal,112
2009,190280,Skin,48
2009,190280,Diagnostic/Therapeutic,285
2009,190280,Other Interventions,1
2009,190298,Nervous System,56
2009,190298,Endocrine System,23
2009,190298,Eye,2
2009,190298,Ear,1
2009,190298,Nose/Mouth/Pharynx,8
2009,190298,Respiratory,85
2009,190298,Cardiovascular,261
2009,190298,Blood/Lymph Organs,24
2009,190298,Digestive,726
2009,190298,Urinary,50
2009,190298,Male Reproductive Organs,187
2009,190298,Female Reproductive Organs,189
2009,190298,OB Procedures,829
2009,190298,Musculoskeletal,273
2009,190298,Skin,84
2009,190298,Diagnostic/Therapeutic,368
2009,190298,Other Interventions,8
2009,190305,Nervous System,1
2009,190305,Endocrine System,1
2009,190305,Respiratory,23
2009,190305,Cardiovascular,41
2009,190305,Digestive,61
2009,190305,Urinary,2
2009,190305,Musculoskeletal,28
2009,190305,Skin,47
2009,190305,Diagnostic/Therapeutic,249
2009,190307,Nervous System,14
2009,190307,Endocrine System,1
2009,190307,Eye,4
2009,190307,Ear,2
2009,190307,Nose/Mouth/Pharynx,8
2009,190307,Respiratory,58
2009,190307,Cardiovascular,153
2009,190307,Blood/Lymph Organs,16
2009,190307,Digestive,438
2009,190307,Urinary,76
2009,190307,Male Reproductive Organs,20
2009,190307,Female Reproductive Organs,85
2009,190307,OB Procedures,1723
2009,190307,Musculoskeletal,130
2009,190307,Skin,109
2009,190307,Diagnostic/Therapeutic,2516
2009,190315,Nervous System,117
2009,190315,Endocrine System,9
2009,190315,Eye,6
2009,190315,Ear,3
2009,190315,Nose/Mouth/Pharynx,14
2009,190315,Respiratory,262
2009,190315,Cardiovascular,1263
2009,190315,Blood/Lymph Organs,27
2009,190315,Digestive,931
2009,190315,Urinary,184
2009,190315,Male Reproductive Organs,135
2009,190315,Female Reproductive Organs,378
2009,190315,OB Procedures,3304
2009,190315,Musculoskeletal,259
2009,190315,Skin,119
2009,190315,Diagnostic/Therapeutic,4316
2009,190315,Other Interventions,1
2009,190317,Diagnostic/Therapeutic,846
2009,190323,Nervous System,339
2009,190323,Endocrine System,87
2009,190323,Eye,6
2009,190323,Ear,4
2009,190323,Nose/Mouth/Pharynx,42
2009,190323,Respiratory,322
2009,190323,Cardiovascular,2193
2009,190323,Blood/Lymph Organs,46
2009,190323,Digestive,1297
2009,190323,Urinary,163
2009,190323,Male Reproductive Organs,239
2009,190323,Female Reproductive Organs,320
2009,190323,OB Procedures,2559
2009,190323,Musculoskeletal,1053
2009,190323,Skin,210
2009,190323,Diagnostic/Therapeutic,3144
2009,190323,Other Interventions,112
2009,190328,Nervous System,3
2009,190328,Nose/Mouth/Pharynx,1
2009,190328,Respiratory,11
2009,190328,Cardiovascular,52
2009,190328,Blood/Lymph Organs,2
2009,190328,Digestive,120
2009,190328,Urinary,29
2009,190328,Male Reproductive Organs,4
2009,190328,Female Reproductive Organs,13
2009,190328,OB Procedures,300
2009,190328,Musculoskeletal,18
2009,190328,Skin,30
2009,190328,Diagnostic/Therapeutic,730
2009,190352,Nervous System,31
2009,190352,Eye,3
2009,190352,Ear,1
2009,190352,Nose/Mouth/Pharynx,3
2009,190352,Respiratory,36
2009,190352,Cardiovascular,154
2009,190352,Blood/Lymph Organs,13
2009,190352,Digestive,343
2009,190352,Urinary,9
2009,190352,Male Reproductive Organs,8
2009,190352,Female Reproductive Organs,71
2009,190352,OB Procedures,603
2009,190352,Musculoskeletal,26
2009,190352,Skin,85
2009,190352,Diagnostic/Therapeutic,418
2009,190380,Nervous System,1
2009,190380,Eye,3
2009,190380,Ear,1
2009,190380,Respiratory,19
2009,190380,Cardiovascular,97
2009,190380,Digestive,251
2009,190380,Urinary,35
2009,190380,Male Reproductive Organs,11
2009,190380,Female Reproductive Organs,5
2009,190380,Musculoskeletal,39
2009,190380,Skin,81
2009,190380,Diagnostic/Therapeutic,180
2009,190382,Nervous System,221
2009,190382,Endocrine System,10
2009,190382,Eye,14
2009,190382,Ear,4
2009,190382,Nose/Mouth/Pharynx,21
2009,190382,Respiratory,131
2009,190382,Cardiovascular,911
2009,190382,Blood/Lymph Organs,42
2009,190382,Digestive,1381
2009,190382,Urinary,125
2009,190382,Male Reproductive Organs,127
2009,190382,Female Reproductive Organs,219
2009,190382,OB Procedures,6153
2009,190382,Musculoskeletal,522
2009,190382,Skin,207
2009,190434,Respiratory,241
2009,190382,Diagnostic/Therapeutic,3525
2009,190382,Other Interventions,7
2009,190385,Nervous System,252
2009,190385,Endocrine System,50
2009,190385,Eye,19
2009,190385,Ear,12
2009,190385,Nose/Mouth/Pharynx,59
2009,190385,Respiratory,364
2009,190385,Cardiovascular,1714
2009,190385,Blood/Lymph Organs,66
2009,190385,Digestive,1813
2009,190385,Urinary,188
2009,190385,Male Reproductive Organs,369
2009,190385,Female Reproductive Organs,356
2009,190385,OB Procedures,2717
2009,190385,Musculoskeletal,1091
2009,190385,Skin,428
2009,190385,Diagnostic/Therapeutic,1104
2009,190385,Other Interventions,14
2009,190392,Nervous System,200
2009,190392,Endocrine System,20
2009,190392,Eye,5
2009,190392,Nose/Mouth/Pharynx,18
2009,190392,Respiratory,183
2009,190392,Cardiovascular,2762
2009,190392,Blood/Lymph Organs,46
2009,190392,Digestive,1502
2009,190392,Urinary,100
2009,190392,Male Reproductive Organs,391
2009,190392,Female Reproductive Organs,401
2009,190392,OB Procedures,4304
2009,190392,Musculoskeletal,1118
2009,190392,Skin,166
2009,190392,Diagnostic/Therapeutic,4254
2009,190392,Other Interventions,169
2009,190400,Nervous System,708
2009,190400,Endocrine System,150
2009,190400,Eye,48
2009,190400,Ear,8
2009,190400,Nose/Mouth/Pharynx,111
2009,190400,Respiratory,447
2009,190400,Cardiovascular,2110
2009,190400,Blood/Lymph Organs,264
2009,190400,Digestive,2729
2009,190400,Urinary,285
2009,190400,Male Reproductive Organs,924
2009,190400,Female Reproductive Organs,812
2009,190400,OB Procedures,3506
2009,190400,Musculoskeletal,2513
2009,190400,Skin,644
2009,190400,Diagnostic/Therapeutic,7508
2009,190400,Other Interventions,69
2009,190410,Diagnostic/Therapeutic,2654
2009,190413,Nervous System,58
2009,190413,Endocrine System,17
2009,190413,Ear,1
2009,190413,Nose/Mouth/Pharynx,9
2009,190413,Respiratory,118
2009,190413,Cardiovascular,1194
2009,190413,Blood/Lymph Organs,28
2009,190413,Digestive,862
2009,190413,Urinary,37
2009,190413,Male Reproductive Organs,5
2009,190413,Female Reproductive Organs,17
2009,190413,Musculoskeletal,431
2009,190413,Skin,160
2009,190413,Diagnostic/Therapeutic,767
2009,190413,Other Interventions,8
2009,190422,Nervous System,378
2009,190422,Endocrine System,134
2009,190422,Eye,20
2009,190422,Ear,4
2009,190422,Nose/Mouth/Pharynx,101
2009,190422,Respiratory,423
2009,190422,Cardiovascular,2637
2009,190422,Blood/Lymph Organs,104
2009,190422,Digestive,2977
2009,190422,Urinary,241
2009,190422,Male Reproductive Organs,1009
