Year,OSHPD ID,Principal Injury Group,Count
2009,160787,Adverse Effects of Drugs,72
2009,160787,Self-Inflicted,1
2009,160787,Inflicted by Others,2
2009,160787,Undetermined,3
2009,160787,Late Effects of Injury,1
2009,171049,Rail & Motor Vehicles,6
2009,171049,Other Vehicle/Transport,2
2009,171049,Accidental Poisoning,21
2009,171049,Misadventures/Complications,115
2009,171049,Accidental Falls,34
2009,171049,Fire Accidents,1
2009,171049,Natural/Environment,10
2009,171049,Submersion/Suffocation/Foreign Body,2
2009,171049,Other Accidents,10
2009,171049,Adverse Effects of Drugs,79
2009,171049,Self-Inflicted,17
2009,171049,Inflicted by Others,4
2009,171049,Late Effects of Injury,4
2009,171395,Rail & Motor Vehicles,16
2009,171395,Other Vehicle/Transport,5
2009,171395,Accidental Poisoning,34
2009,171395,Misadventures/Complications,147
2009,171395,Accidental Falls,93
2009,171395,Natural/Environment,9
2009,171395,Submersion/Suffocation/Foreign Body,2
2009,171395,Other Accidents,17
2009,171395,Adverse Effects of Drugs,136
2009,171395,Self-Inflicted,21
2009,171395,Inflicted by Others,3
2009,171395,Undetermined,2
2009,171395,Late Effects of Injury,16
2009,184008,Rail & Motor Vehicles,6
2009,184008,Other Vehicle/Transport,2
2009,184008,Accidental Poisoning,3
2009,184008,Misadventures/Complications,47
2009,184008,Accidental Falls,37
2009,184008,Fire Accidents,1
2009,184008,Natural/Environment,2
2009,184008,Submersion/Suffocation/Foreign Body,1
2009,184008,Other Accidents,18
2009,184008,Adverse Effects of Drugs,19
2009,184008,Self-Inflicted,5
2009,184008,Inflicted by Others,6
2009,184008,Undetermined,1
2009,184008,Late Effects of Injury,3
2009,190017,Rail & Motor Vehicles,13
2009,190017,Accidental Poisoning,10
2009,190017,Misadventures/Complications,172
2009,190017,Accidental Falls,151
2009,190017,Natural/Environment,3
2009,190017,Submersion/Suffocation/Foreign Body,47
2009,190017,Other Accidents,44
2009,190017,Adverse Effects of Drugs,147
2009,190017,Self-Inflicted,10
2009,190017,Inflicted by Others,3
2009,190017,Undetermined,4
2009,190017,Late Effects of Injury,23
2009,190034,Rail & Motor Vehicles,299
2009,190034,Other Vehicle/Transport,30
2009,190034,Accidental Poisoning,116
2009,190034,Misadventures/Complications,1135
2009,190034,Accidental Falls,799
2009,190034,Fire Accidents,2
2009,190034,Natural/Environment,39
2009,190034,Submersion/Suffocation/Foreign Body,43
2009,190034,Other Accidents,197
2009,190034,Adverse Effects of Drugs,833
2009,190034,Self-Inflicted,209
2009,190034,Inflicted by Others,63
2009,190034,Undetermined,19
2009,190034,Late Effects of Injury,80
2009,190045,Accidental Falls,1
2009,190049,Misadventures/Complications,1
2009,190049,Accidental Falls,2
2009,190049,Adverse Effects of Drugs,13
2009,190049,Late Effects of Injury,4
2009,190052,Accidental Poisoning,1
2009,190052,Misadventures/Complications,8
2009,190052,Accidental Falls,3
2009,190052,Submersion/Suffocation/Foreign Body,3
2009,190052,Other Accidents,11
2009,190052,Adverse Effects of Drugs,142
2009,190052,Undetermined,1
2009,190052,Late Effects of Injury,35
2009,190053,Rail & Motor Vehicles,74
2009,190053,Other Vehicle/Transport,13
2009,190053,Accidental Poisoning,52
2009,190053,Misadventures/Complications,438
2009,190053,Accidental Falls,354
2009,190053,Fire Accidents,1
2009,190053,Natural/Environment,6
2009,190053,Submersion/Suffocation/Foreign Body,30
2009,190053,Other Accidents,71
2009,190053,Adverse Effects of Drugs,484
2009,190053,Self-Inflicted,49
2009,190053,Inflicted by Others,89
2009,190053,Undetermined,26
2009,190053,Late Effects of Injury,29
2009,190066,Rail & Motor Vehicles,2
2009,190066,Other Vehicle/Transport,2
2009,190066,Accidental Poisoning,6
2009,190066,Misadventures/Complications,69
2009,190066,Accidental Falls,44
2009,190066,Fire Accidents,1
2009,190066,Natural/Environment,1
2009,190066,Submersion/Suffocation/Foreign Body,5
2009,190066,Other Accidents,32
2009,190066,Adverse Effects of Drugs,43
2009,190066,Self-Inflicted,27
2009,190066,Inflicted by Others,4
2009,190066,Undetermined,4
2009,190066,Late Effects of Injury,26
2009,190081,Rail & Motor Vehicles,20
2009,190081,Other Vehicle/Transport,8
2009,190081,Accidental Poisoning,13
2009,190081,Misadventures/Complications,143
2009,190081,Accidental Falls,346
2009,190081,Fire Accidents,1
2009,190081,Natural/Environment,27
2009,190081,Submersion/Suffocation/Foreign Body,16
2009,190081,Other Accidents,92
2009,190081,Adverse Effects of Drugs,649
2009,190081,Self-Inflicted,18
2009,190081,Inflicted by Others,13
2009,190081,Undetermined,12
2009,190081,Late Effects of Injury,3
2009,190110,Rail & Motor Vehicles,12
2009,190110,Other Vehicle/Transport,2
2009,190110,Accidental Poisoning,23
2009,190110,Misadventures/Complications,302
2009,190110,Accidental Falls,259
2009,190110,Fire Accidents,1
2009,190110,Natural/Environment,6
2009,190110,Submersion/Suffocation/Foreign Body,7
2009,190110,Other Accidents,61
2009,190110,Adverse Effects of Drugs,335
2009,190110,Self-Inflicted,46
2009,190110,Inflicted by Others,19
2009,190110,Undetermined,19
2009,190110,Late Effects of Injury,19
2009,190125,Rail & Motor Vehicles,540
2009,190125,Other Vehicle/Transport,29
2009,190125,Accidental Poisoning,44
2009,190125,Misadventures/Complications,500
2009,190125,Accidental Falls,561
2009,190125,Fire Accidents,4
2009,190125,Natural/Environment,31
2009,190125,Submersion/Suffocation/Foreign Body,22
2009,190125,Other Accidents,314
2009,190125,Adverse Effects of Drugs,443
2009,190125,Self-Inflicted,69
2009,190125,Inflicted by Others,538
2009,190125,Undetermined,74
2009,190125,Late Effects of Injury,35
2009,190137,Rail & Motor Vehicles,54
2009,190137,Other Vehicle/Transport,8
2009,190137,Misadventures/Complications,1
2009,190137,Accidental Falls,189
2009,190137,Submersion/Suffocation/Foreign Body,1
2009,190137,Other Accidents,11
2009,190137,Adverse Effects of Drugs,12
2009,190137,Inflicted by Others,3
2009,190137,Undetermined,2
2009,190148,Rail & Motor Vehicles,57
2009,190148,Other Vehicle/Transport,3
2009,190148,Accidental Poisoning,94
2009,190148,Misadventures/Complications,806
2009,190148,Accidental Falls,568
2009,190148,Fire Accidents,10
2009,190148,Natural/Environment,30
2009,190148,Submersion/Suffocation/Foreign Body,37
2009,190148,Other Accidents,230
2009,190148,Adverse Effects of Drugs,636
2009,190148,Self-Inflicted,78
2009,190148,Inflicted by Others,92
2009,190148,Undetermined,85
2009,190148,Late Effects of Injury,46
2009,190159,Rail & Motor Vehicles,8
2009,190159,Other Vehicle/Transport,2
2009,190159,Accidental Poisoning,3
2009,190159,Misadventures/Complications,102
2009,190159,Accidental Falls,111
2009,190159,Natural/Environment,2
2009,190159,Submersion/Suffocation/Foreign Body,21
2009,190159,Other Accidents,67
2009,190159,Adverse Effects of Drugs,156
2009,190159,Self-Inflicted,5
2009,190159,Inflicted by Others,1
2009,190159,Undetermined,4
2009,190159,Late Effects of Injury,29
2009,190163,Accidental Falls,32
2009,190163,Other Accidents,11
2009,190163,Adverse Effects of Drugs,349
2009,190163,Self-Inflicted,11
2009,190163,Inflicted by Others,7
2009,190163,Undetermined,3
2009,190170,Rail & Motor Vehicles,107
2009,190170,Other Vehicle/Transport,31
2009,190170,Accidental Poisoning,23
2009,190170,Misadventures/Complications,196
2009,190170,Accidental Falls,379
2009,190170,Fire Accidents,2
2009,190170,Natural/Environment,29
2009,190170,Submersion/Suffocation/Foreign Body,86
2009,190170,Other Accidents,148
2009,190170,Adverse Effects of Drugs,694
2009,190170,Self-Inflicted,10
2009,190170,Inflicted by Others,34
2009,190170,Undetermined,7
2009,190570,Other Accidents,56
2009,190170,Late Effects of Injury,68
2009,190176,Rail & Motor Vehicles,1
2009,190176,Accidental Poisoning,3
2009,190176,Misadventures/Complications,83
2009,190176,Accidental Falls,14
2009,190176,Other Accidents,6
2009,190176,Adverse Effects of Drugs,1228
2009,190176,War,1
2009,190176,Late Effects of Injury,1
2009,190184,Accidental Falls,1
2009,190184,Self-Inflicted,1122
2009,190196,Misadventures/Complications,73
2009,190196,Accidental Falls,4
2009,190196,Other Accidents,3
2009,190196,Adverse Effects of Drugs,8
2009,190196,Undetermined,1
2009,190196,Late Effects of Injury,12
2009,190197,Rail & Motor Vehicles,2
2009,190197,Other Vehicle/Transport,1
2009,190197,Accidental Poisoning,4
2009,190197,Misadventures/Complications,34
2009,190197,Accidental Falls,66
2009,190197,Fire Accidents,1
2009,190197,Natural/Environment,4
2009,190197,Submersion/Suffocation/Foreign Body,2
2009,190197,Other Accidents,25
2009,190197,Adverse Effects of Drugs,55
2009,190197,Self-Inflicted,6
2009,190197,Inflicted by Others,6
2009,190197,Undetermined,4
2009,190197,Late Effects of Injury,9
2009,190198,Rail & Motor Vehicles,13
2009,190198,Other Vehicle/Transport,3
2009,190198,Accidental Poisoning,9
2009,190198,Misadventures/Complications,102
2009,190198,Accidental Falls,128
2009,190198,Fire Accidents,2
2009,190198,Natural/Environment,4
2009,190198,Submersion/Suffocation/Foreign Body,3
2009,190198,Other Accidents,63
2009,190198,Adverse Effects of Drugs,96
2009,190198,Self-Inflicted,7
2009,190198,Inflicted by Others,11
2009,190198,Undetermined,15
2009,190198,Late Effects of Injury,16
2009,190200,Rail & Motor Vehicles,14
2009,190200,Other Vehicle/Transport,2
2009,190200,Accidental Poisoning,11
2009,190200,Misadventures/Complications,165
2009,190200,Accidental Falls,310
2009,190200,Natural/Environment,3
2009,190200,Submersion/Suffocation/Foreign Body,34
2009,190200,Other Accidents,56
2009,190200,Adverse Effects of Drugs,267
2009,190200,Self-Inflicted,14
2009,190200,Inflicted by Others,2
2009,190200,Undetermined,7
2009,190200,Late Effects of Injury,6
2009,190232,Rail & Motor Vehicles,4
2009,190232,Accidental Falls,29
2009,190232,Fire Accidents,2
2009,190232,Natural/Environment,2
2009,190232,Other Accidents,51
2009,190232,Self-Inflicted,87
2009,190232,Inflicted by Others,8
2009,190232,Undetermined,5
2009,190240,Rail & Motor Vehicles,9
2009,190240,Other Vehicle/Transport,4
2009,190240,Accidental Poisoning,34
2009,190240,Misadventures/Complications,541
2009,190240,Accidental Falls,318
2009,190240,Fire Accidents,1
2009,190240,Natural/Environment,7
2009,190240,Submersion/Suffocation/Foreign Body,23
2009,190240,Other Accidents,68
2009,190240,Adverse Effects of Drugs,260
2009,190240,Self-Inflicted,28
2009,190240,Inflicted by Others,16
2009,190240,Undetermined,21
2009,190240,Late Effects of Injury,22
2009,190243,Rail & Motor Vehicles,25
2009,190243,Other Vehicle/Transport,2
2009,190243,Accidental Poisoning,25
2009,190243,Misadventures/Complications,639
2009,190243,Accidental Falls,446
2009,190243,Fire Accidents,4
2009,190243,Natural/Environment,12
2009,190243,Submersion/Suffocation/Foreign Body,26
2009,190243,Other Accidents,155
2009,190243,Adverse Effects of Drugs,529
2009,190243,Self-Inflicted,23
2009,190243,Inflicted by Others,11
2009,190243,Undetermined,13
2009,190243,Late Effects of Injury,54
2009,190256,Rail & Motor Vehicles,4
2009,190256,Other Vehicle/Transport,1
2009,190256,Accidental Poisoning,3
2009,190256,Misadventures/Complications,70
2009,190256,Accidental Falls,82
2009,190256,Natural/Environment,10
2009,190256,Submersion/Suffocation/Foreign Body,4
2009,190256,Other Accidents,21
2009,190256,Adverse Effects of Drugs,135
2009,190256,Self-Inflicted,9
2009,190256,Inflicted by Others,2
2009,190256,Undetermined,7
2009,190256,Late Effects of Injury,6
2009,190280,Rail & Motor Vehicles,21
2009,190280,Other Vehicle/Transport,2
2009,190280,Accidental Poisoning,16
2009,190280,Misadventures/Complications,37
2009,190280,Accidental Falls,198
2009,190280,Fire Accidents,2
2009,190280,Natural/Environment,7
2009,190280,Submersion/Suffocation/Foreign Body,4
2009,190280,Other Accidents,50
2009,190280,Adverse Effects of Drugs,141
2009,190280,Self-Inflicted,9
2009,190280,Undetermined,11
2009,190280,Late Effects of Injury,6
2009,190298,Rail & Motor Vehicles,21
2009,190298,Other Vehicle/Transport,6
2009,190298,Accidental Poisoning,20
2009,190298,Misadventures/Complications,115
2009,190298,Accidental Falls,210
2009,190298,Natural/Environment,2
2009,190298,Submersion/Suffocation/Foreign Body,11
2009,190298,Other Accidents,28
2009,190298,Adverse Effects of Drugs,156
2009,190298,Self-Inflicted,26
2009,190298,Inflicted by Others,2
2009,190298,Undetermined,2
2009,190298,Late Effects of Injury,6
2009,190305,Misadventures/Complications,68
2009,190305,Accidental Falls,1
2009,190305,Submersion/Suffocation/Foreign Body,1
2009,190305,Other Accidents,3
2009,190305,Adverse Effects of Drugs,17
2009,190305,Self-Inflicted,1
2009,190305,Late Effects of Injury,19
2009,190307,Rail & Motor Vehicles,6
2009,190307,Other Vehicle/Transport,1
2009,190307,Accidental Poisoning,6
2009,190307,Misadventures/Complications,124
2009,190307,Accidental Falls,142
2009,190307,Natural/Environment,1
2009,190307,Submersion/Suffocation/Foreign Body,5
2009,190307,Other Accidents,9
2009,190307,Adverse Effects of Drugs,90
2009,190307,Self-Inflicted,1
2009,190307,Inflicted by Others,4
2009,190307,Undetermined,5
2009,190307,Late Effects of Injury,41
2009,190315,Rail & Motor Vehicles,18
2009,190315,Accidental Poisoning,25
2009,190315,Misadventures/Complications,402
2009,190315,Accidental Falls,326
2009,190315,Natural/Environment,6
2009,190315,Submersion/Suffocation/Foreign Body,34
2009,190315,Other Accidents,58
2009,190315,Adverse Effects of Drugs,245
2009,190315,Self-Inflicted,23
2009,190315,Inflicted by Others,12
2009,190315,Undetermined,4
2009,190315,Late Effects of Injury,25
2009,190323,Rail & Motor Vehicles,47
2009,190323,Other Vehicle/Transport,7
2009,190323,Accidental Poisoning,65
2009,190323,Misadventures/Complications,168
2009,190323,Accidental Falls,708
2009,190323,Fire Accidents,3
2009,190323,Natural/Environment,28
2009,190323,Submersion/Suffocation/Foreign Body,28
2009,190323,Other Accidents,184
2009,190323,Adverse Effects of Drugs,659
2009,190323,Self-Inflicted,120
2009,190323,Inflicted by Others,36
2009,190323,Undetermined,33
2009,190323,Late Effects of Injury,43
2009,190328,Rail & Motor Vehicles,1
2009,190328,Accidental Poisoning,2
2009,190328,Misadventures/Complications,49
2009,190328,Accidental Falls,48
2009,190328,Fire Accidents,1
2009,190328,Submersion/Suffocation/Foreign Body,3
2009,190328,Other Accidents,48
2009,190328,Adverse Effects of Drugs,67
2009,190328,Self-Inflicted,7
2009,190328,Inflicted by Others,3
2009,190328,Undetermined,3
2009,190328,Late Effects of Injury,10
2009,190352,Rail & Motor Vehicles,12
2009,190352,Other Vehicle/Transport,2
2009,190352,Accidental Poisoning,8
2009,190352,Misadventures/Complications,78
2009,190352,Accidental Falls,101
2009,190352,Fire Accidents,1
2009,190352,Natural/Environment,4
2009,190352,Submersion/Suffocation/Foreign Body,2
2009,190352,Other Accidents,25
2009,190352,Adverse Effects of Drugs,45
2009,190352,Self-Inflicted,14
2009,190352,Inflicted by Others,8
2009,190352,Undetermined,8
2009,190352,Late Effects of Injury,3
2009,190380,Accidental Poisoning,9
2009,190380,Misadventures/Complications,134
2009,190380,Accidental Falls,91
2009,190380,Fire Accidents,2
2009,190380,Natural/Environment,3
2009,190380,Submersion/Suffocation/Foreign Body,4
2009,190380,Other Accidents,31
2009,190380,Adverse Effects of Drugs,88
2009,190380,Self-Inflicted,5
2009,190380,Inflicted by Others,10
2009,190380,Undetermined,5
2009,190380,Late Effects of Injury,25
2009,190382,Rail & Motor Vehicles,30
2009,190382,Other Vehicle/Transport,4
2009,190382,Accidental Poisoning,41
2009,190382,Misadventures/Complications,520
2009,190382,Accidental Falls,416
2009,190382,Fire Accidents,3
2009,190382,Natural/Environment,25
2009,190382,Submersion/Suffocation/Foreign Body,28
2009,190382,Other Accidents,167
2009,190708,Other Accidents,254
2009,190382,Adverse Effects of Drugs,433
2009,190382,Self-Inflicted,40
2009,190382,Inflicted by Others,26
2009,190382,Undetermined,24
2009,190382,Late Effects of Injury,64
2009,190385,Rail & Motor Vehicles,512
2009,190385,Other Vehicle/Transport,34
2009,190385,Accidental Poisoning,38
2009,190385,Misadventures/Complications,414
2009,190385,Accidental Falls,534
2009,190385,Fire Accidents,3
2009,190385,Natural/Environment,22
2009,190385,Submersion/Suffocation/Foreign Body,19
2009,190385,Other Accidents,148
2009,190385,Adverse Effects of Drugs,984
2009,190385,Self-Inflicted,57
2009,190385,Inflicted by Others,195
2009,190385,Undetermined,18
2009,190385,Late Effects of Injury,102
2009,190392,Rail & Motor Vehicles,29
2009,190392,Other Vehicle/Transport,6
