Year,Oshpd_ID,Facility_Name,Type_Of_Control,County_Name,Admission_Type,Count
2009,190198,LOS ANGELES COMMUNITY HOSPITAL,Investor,LOS ANGELES,Scheduled,1007
2009,190198,LOS ANGELES COMMUNITY HOSPITAL,Investor,LOS ANGELES,Unscheduled,4648
2009,190198,LOS ANGELES COMMUNITY HOSPITAL,Investor,LOS ANGELES,"Infant, under 24 hrs old",318
2009,190200,SAN GABRIEL VALLEY MEDICAL CENTER,Investor,LOS ANGELES,Scheduled,1354
2009,190200,SAN GABRIEL VALLEY MEDICAL CENTER,Investor,LOS ANGELES,Unscheduled,6486
2009,190200,SAN GABRIEL VALLEY MEDICAL CENTER,Investor,LOS ANGELES,"Infant, under 24 hrs old",2111
2009,190200,SAN GABRIEL VALLEY MEDICAL CENTER,Investor,LOS ANGELES,Unknown,1
2009,190232,DEL AMO HOSPITAL,Investor,LOS ANGELES,Unscheduled,4521
2009,190232,DEL AMO HOSPITAL,Investor,LOS ANGELES,Unknown,58
2009,190240,LAKEWOOD REGIONAL MEDICAL CENTER,Investor,LOS ANGELES,Scheduled,458
2009,190240,LAKEWOOD REGIONAL MEDICAL CENTER,Investor,LOS ANGELES,Unscheduled,7213
2009,190243,DOWNEY REGIONAL MEDICAL CENTER,Non-Profit,LOS ANGELES,Scheduled,2032
2009,190243,DOWNEY REGIONAL MEDICAL CENTER,Non-Profit,LOS ANGELES,Unscheduled,11261
2009,190243,DOWNEY REGIONAL MEDICAL CENTER,Non-Profit,LOS ANGELES,"Infant, under 24 hrs old",1495
2009,190243,DOWNEY REGIONAL MEDICAL CENTER,Non-Profit,LOS ANGELES,Unknown,5
2009,190256,EAST LOS ANGELES DOCTORS HOSPITAL,Investor,LOS ANGELES,Scheduled,883
2009,190256,EAST LOS ANGELES DOCTORS HOSPITAL,Investor,LOS ANGELES,Unscheduled,3226
2009,190256,EAST LOS ANGELES DOCTORS HOSPITAL,Investor,LOS ANGELES,"Infant, under 24 hrs old",913
2009,190256,EAST LOS ANGELES DOCTORS HOSPITAL,Investor,LOS ANGELES,Unknown,7
2009,190280,ENCINO HOSPITAL MEDICAL CENTER,Investor,LOS ANGELES,Scheduled,217
2009,190280,ENCINO HOSPITAL MEDICAL CENTER,Investor,LOS ANGELES,Unscheduled,2487
2009,190298,FOOTHILL PRESBYTERIAN HOSPITAL-JOHNSTON MEMORIAL,Non-Profit,LOS ANGELES,Scheduled,613
2009,190298,FOOTHILL PRESBYTERIAN HOSPITAL-JOHNSTON MEMORIAL,Non-Profit,LOS ANGELES,Unscheduled,4922
2009,190298,FOOTHILL PRESBYTERIAN HOSPITAL-JOHNSTON MEMORIAL,Non-Profit,LOS ANGELES,"Infant, under 24 hrs old",863
2009,190298,FOOTHILL PRESBYTERIAN HOSPITAL-JOHNSTON MEMORIAL,Non-Profit,LOS ANGELES,Unknown,3
2009,190305,KINDRED HOSPITAL - LOS ANGELES,Investor,LOS ANGELES,Scheduled,823
2009,190305,KINDRED HOSPITAL - LOS ANGELES,Investor,LOS ANGELES,Unknown,2
2009,190307,"PACIFIC ALLIANCE MEDICAL CENTER, INC.",Investor,LOS ANGELES,Scheduled,1273
2009,190307,"PACIFIC ALLIANCE MEDICAL CENTER, INC.",Investor,LOS ANGELES,Unscheduled,4136
2009,190307,"PACIFIC ALLIANCE MEDICAL CENTER, INC.",Investor,LOS ANGELES,"Infant, under 24 hrs old",1694
2009,190307,"PACIFIC ALLIANCE MEDICAL CENTER, INC.",Investor,LOS ANGELES,Unknown,3
2009,190315,GARFIELD MEDICAL CENTER,Investor,LOS ANGELES,Scheduled,2569
2009,190315,GARFIELD MEDICAL CENTER,Investor,LOS ANGELES,Unscheduled,8713
2009,190315,GARFIELD MEDICAL CENTER,Investor,LOS ANGELES,"Infant, under 24 hrs old",3407
2009,190317,GATEWAYS HOSPITAL AND MENTAL HEALTH CENTER,Non-Profit,LOS ANGELES,Unscheduled,854
2009,190323,GLENDALE ADVENTIST MEDICAL CENTER - WILSON TERRACE,Non-Profit,LOS ANGELES,Scheduled,4892
2009,190323,GLENDALE ADVENTIST MEDICAL CENTER - WILSON TERRACE,Non-Profit,LOS ANGELES,Unscheduled,14181
2009,190323,GLENDALE ADVENTIST MEDICAL CENTER - WILSON TERRACE,Non-Profit,LOS ANGELES,"Infant, under 24 hrs old",2611
2009,190323,GLENDALE ADVENTIST MEDICAL CENTER - WILSON TERRACE,Non-Profit,LOS ANGELES,Unknown,7
2009,190328,EAST VALLEY HOSPITAL MEDICAL CENTER,Investor,LOS ANGELES,Scheduled,153
2009,190328,EAST VALLEY HOSPITAL MEDICAL CENTER,Investor,LOS ANGELES,Unscheduled,1673
2009,190328,EAST VALLEY HOSPITAL MEDICAL CENTER,Investor,LOS ANGELES,"Infant, under 24 hrs old",308
2009,190328,EAST VALLEY HOSPITAL MEDICAL CENTER,Investor,LOS ANGELES,Unknown,2
2009,190352,GREATER EL MONTE COMMUNITY HOSPITAL,Investor,LOS ANGELES,Scheduled,233
2009,190352,GREATER EL MONTE COMMUNITY HOSPITAL,Investor,LOS ANGELES,Unscheduled,3438
2009,190352,GREATER EL MONTE COMMUNITY HOSPITAL,Investor,LOS ANGELES,"Infant, under 24 hrs old",600
2009,190380,HOLLYWOOD COMMUNITY HOSPITAL OF HOLLYWOOD,Investor,LOS ANGELES,Scheduled,170
2009,190380,HOLLYWOOD COMMUNITY HOSPITAL OF HOLLYWOOD,Investor,LOS ANGELES,Unscheduled,3386
2009,190382,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,Investor,LOS ANGELES,Scheduled,802
2009,190382,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,Investor,LOS ANGELES,Unscheduled,15275
2009,190382,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,Investor,LOS ANGELES,"Infant, under 24 hrs old",5761
2009,190385,PROVIDENCE HOLY CROSS MEDICAL CENTER,Non-Profit,LOS ANGELES,Scheduled,2877
2009,190385,PROVIDENCE HOLY CROSS MEDICAL CENTER,Non-Profit,LOS ANGELES,Unscheduled,11734
2009,190385,PROVIDENCE HOLY CROSS MEDICAL CENTER,Non-Profit,LOS ANGELES,"Infant, under 24 hrs old",2718
2009,190385,PROVIDENCE HOLY CROSS MEDICAL CENTER,Non-Profit,LOS ANGELES,Unknown,253
2009,190392,GOOD SAMARITAN HOSPITAL-LOS ANGELES,Non-Profit,LOS ANGELES,Scheduled,8520
2009,190392,GOOD SAMARITAN HOSPITAL-LOS ANGELES,Non-Profit,LOS ANGELES,Unscheduled,8095
2009,190696,PACIFICA HOSPITAL OF THE VALLEY,Investor,LOS ANGELES,Scheduled,590
2009,190392,GOOD SAMARITAN HOSPITAL-LOS ANGELES,Non-Profit,LOS ANGELES,"Infant, under 24 hrs old",4400
2009,190392,GOOD SAMARITAN HOSPITAL-LOS ANGELES,Non-Profit,LOS ANGELES,Unknown,4
2009,190400,HUNTINGTON MEMORIAL HOSPITAL,Non-Profit,LOS ANGELES,Scheduled,6225
2009,190400,HUNTINGTON MEMORIAL HOSPITAL,Non-Profit,LOS ANGELES,Unscheduled,21411
2009,190400,HUNTINGTON MEMORIAL HOSPITAL,Non-Profit,LOS ANGELES,"Infant, under 24 hrs old",3554
2009,190410,SILVER LAKE MEDICAL CENTER-INGLESIDE CAMPUS,Investor,LOS ANGELES,Scheduled,3
2009,190410,SILVER LAKE MEDICAL CENTER-INGLESIDE CAMPUS,Investor,LOS ANGELES,Unscheduled,2771
2009,190413,CITRUS VALLEY MEDICAL CENTER - IC CAMPUS,Non-Profit,LOS ANGELES,Scheduled,1502
2009,190413,CITRUS VALLEY MEDICAL CENTER - IC CAMPUS,Non-Profit,LOS ANGELES,Unscheduled,7211
2009,190413,CITRUS VALLEY MEDICAL CENTER - IC CAMPUS,Non-Profit,LOS ANGELES,Unknown,15
2009,190422,TORRANCE MEMORIAL MEDICAL CENTER,Non-Profit,LOS ANGELES,Scheduled,4966
2009,190422,TORRANCE MEMORIAL MEDICAL CENTER,Non-Profit,LOS ANGELES,Unscheduled,19870
2009,190422,TORRANCE MEMORIAL MEDICAL CENTER,Non-Profit,LOS ANGELES,"Infant, under 24 hrs old",3554
2009,190422,TORRANCE MEMORIAL MEDICAL CENTER,Non-Profit,LOS ANGELES,Unknown,22
2009,190429,KAISER FND HOSP - SUNSET,Non-Profit,LOS ANGELES,Scheduled,6521
2009,190429,KAISER FND HOSP - SUNSET,Non-Profit,LOS ANGELES,Unscheduled,16402
2009,190429,KAISER FND HOSP - SUNSET,Non-Profit,LOS ANGELES,"Infant, under 24 hrs old",2222
2009,190429,KAISER FND HOSP - SUNSET,Non-Profit,LOS ANGELES,Unknown,14
2009,190430,KAISER FND HOSP - BELLFLOWER,Non-Profit,LOS ANGELES,Scheduled,1870
2009,190430,KAISER FND HOSP - BELLFLOWER,Non-Profit,LOS ANGELES,Unscheduled,11944
2009,190430,KAISER FND HOSP - BELLFLOWER,Non-Profit,LOS ANGELES,"Infant, under 24 hrs old",2235
2009,190430,KAISER FND HOSP - BELLFLOWER,Non-Profit,LOS ANGELES,Unknown,3
2009,190431,KAISER FND HOSP - SOUTH BAY,Non-Profit,LOS ANGELES,Scheduled,2932
2009,190431,KAISER FND HOSP - SOUTH BAY,Non-Profit,LOS ANGELES,Unscheduled,11597
2009,190431,KAISER FND HOSP - SOUTH BAY,Non-Profit,LOS ANGELES,"Infant, under 24 hrs old",2059
2009,190431,KAISER FND HOSP - SOUTH BAY,Non-Profit,LOS ANGELES,Unknown,1
2009,190432,KAISER FND HOSP - PANORAMA CITY,Non-Profit,LOS ANGELES,Scheduled,2287
2009,190432,KAISER FND HOSP - PANORAMA CITY,Non-Profit,LOS ANGELES,Unscheduled,12272
2009,190432,KAISER FND HOSP - PANORAMA CITY,Non-Profit,LOS ANGELES,"Infant, under 24 hrs old",1903
2009,190432,KAISER FND HOSP - PANORAMA CITY,Non-Profit,LOS ANGELES,Unknown,82
2009,190434,KAISER FND HOSP - WEST LA,Non-Profit,LOS ANGELES,Scheduled,3411
2009,190434,KAISER FND HOSP - WEST LA,Non-Profit,LOS ANGELES,Unscheduled,9051
2009,190434,KAISER FND HOSP - WEST LA,Non-Profit,LOS ANGELES,"Infant, under 24 hrs old",1634
2009,190434,KAISER FND HOSP - WEST LA,Non-Profit,LOS ANGELES,Unknown,10
2009,190449,KINDRED HOSPITAL - LA MIRADA,Investor,LOS ANGELES,Scheduled,2248
2009,190449,KINDRED HOSPITAL - LA MIRADA,Investor,LOS ANGELES,Unknown,1
2009,190455,LANCASTER COMMUNITY HOSPITAL,Investor,LOS ANGELES,Scheduled,918
2009,190455,LANCASTER COMMUNITY HOSPITAL,Investor,LOS ANGELES,Unscheduled,5188
2009,190455,LANCASTER COMMUNITY HOSPITAL,Investor,LOS ANGELES,Unknown,14
2009,190462,"AURORA LAS ENCINAS HOSPITAL, LLC",Investor,LOS ANGELES,Unscheduled,2461
2009,190468,PROMISE HOSPITAL OF EAST LOS ANGELES-EAST L.A. CAMPUS,Investor,LOS ANGELES,Scheduled,1543
2009,190468,PROMISE HOSPITAL OF EAST LOS ANGELES-EAST L.A. CAMPUS,Investor,LOS ANGELES,Unknown,4
2009,190470,PROVIDENCE LITTLE COMPANY OF MARY MC - TORRANCE,Non-Profit,LOS ANGELES,Scheduled,5061
2009,190470,PROVIDENCE LITTLE COMPANY OF MARY MC - TORRANCE,Non-Profit,LOS ANGELES,Unscheduled,15018
2009,190470,PROVIDENCE LITTLE COMPANY OF MARY MC - TORRANCE,Non-Profit,LOS ANGELES,"Infant, under 24 hrs old",2891
2009,190470,PROVIDENCE LITTLE COMPANY OF MARY MC - TORRANCE,Non-Profit,LOS ANGELES,Unknown,73
2009,190475,COMMUNITY HOSPITAL OF LONG BEACH,Non-Profit,LOS ANGELES,Scheduled,280
2009,190475,COMMUNITY HOSPITAL OF LONG BEACH,Non-Profit,LOS ANGELES,Unscheduled,3662
2009,190475,COMMUNITY HOSPITAL OF LONG BEACH,Non-Profit,LOS ANGELES,Unknown,1
2009,190500,MARINA DEL REY HOSPITAL,Investor,LOS ANGELES,Scheduled,1231
2009,190500,MARINA DEL REY HOSPITAL,Investor,LOS ANGELES,Unscheduled,2915
2009,190517,PROVIDENCE TARZANA MEDICAL CENTER,Non-Profit,LOS ANGELES,Scheduled,267
2009,190517,PROVIDENCE TARZANA MEDICAL CENTER,Non-Profit,LOS ANGELES,Unscheduled,11862
2009,190517,PROVIDENCE TARZANA MEDICAL CENTER,Non-Profit,LOS ANGELES,"Infant, under 24 hrs old",1819
2009,190521,MEMORIAL HOSPITAL OF GARDENA,Investor,LOS ANGELES,Scheduled,1168
2009,190521,MEMORIAL HOSPITAL OF GARDENA,Investor,LOS ANGELES,Unscheduled,5401
2009,190521,MEMORIAL HOSPITAL OF GARDENA,Investor,LOS ANGELES,"Infant, under 24 hrs old",1402
2009,190522,GLENDALE MEMORIAL HOSPITAL AND HEALTH CENTER,Non-Profit,LOS ANGELES,Scheduled,3359
2009,190522,GLENDALE MEMORIAL HOSPITAL AND HEALTH CENTER,Non-Profit,LOS ANGELES,Unscheduled,7674
2009,190522,GLENDALE MEMORIAL HOSPITAL AND HEALTH CENTER,Non-Profit,LOS ANGELES,"Infant, under 24 hrs old",1442
2009,190524,MISSION COMMUNITY HOSPITAL - PANORAMA CAMPUS,Non-Profit,LOS ANGELES,Scheduled,728
2009,190524,MISSION COMMUNITY HOSPITAL - PANORAMA CAMPUS,Non-Profit,LOS ANGELES,Unscheduled,6161
2009,190525,LONG BEACH MEMORIAL MEDICAL CENTER,Non-Profit,LOS ANGELES,Scheduled,4452
2009,190525,LONG BEACH MEMORIAL MEDICAL CENTER,Non-Profit,LOS ANGELES,Unscheduled,19774
2009,190529,METHODIST HOSPITAL OF SOUTHERN CALIFORNIA,Non-Profit,LOS ANGELES,Scheduled,2523
2009,190529,METHODIST HOSPITAL OF SOUTHERN CALIFORNIA,Non-Profit,LOS ANGELES,Unscheduled,13709
2009,190529,METHODIST HOSPITAL OF SOUTHERN CALIFORNIA,Non-Profit,LOS ANGELES,"Infant, under 24 hrs old",1814
2009,190529,METHODIST HOSPITAL OF SOUTHERN CALIFORNIA,Non-Profit,LOS ANGELES,Unknown,1
2009,190534,OLYMPIA MEDICAL CENTER,Investor,LOS ANGELES,Scheduled,927
2009,190534,OLYMPIA MEDICAL CENTER,Investor,LOS ANGELES,Unscheduled,5677
2009,190534,OLYMPIA MEDICAL CENTER,Investor,LOS ANGELES,Unknown,10
2009,190541,MONROVIA MEMORIAL HOSPITAL,Investor,LOS ANGELES,Scheduled,240
2009,190547,MONTEREY PARK HOSPITAL,Investor,LOS ANGELES,Scheduled,885
2009,190547,MONTEREY PARK HOSPITAL,Investor,LOS ANGELES,Unscheduled,3902
2009,190547,MONTEREY PARK HOSPITAL,Investor,LOS ANGELES,"Infant, under 24 hrs old",1638
2009,190552,MOTION PICTURE AND TELEVISION HOSPITAL,Non-Profit,LOS ANGELES,Scheduled,221
2009,190552,MOTION PICTURE AND TELEVISION HOSPITAL,Non-Profit,LOS ANGELES,Unscheduled,333
2009,190555,CEDARS SINAI MEDICAL CENTER,Non-Profit,LOS ANGELES,Scheduled,13653
2009,190555,CEDARS SINAI MEDICAL CENTER,Non-Profit,LOS ANGELES,Unscheduled,35135
2009,190555,CEDARS SINAI MEDICAL CENTER,Non-Profit,LOS ANGELES,"Infant, under 24 hrs old",6874
2009,190555,CEDARS SINAI MEDICAL CENTER,Non-Profit,LOS ANGELES,Unknown,6
2009,190568,NORTHRIDGE HOSPITAL MEDICAL CENTER,Non-Profit,LOS ANGELES,Scheduled,3144
2009,190568,NORTHRIDGE HOSPITAL MEDICAL CENTER,Non-Profit,LOS ANGELES,Unscheduled,14120
2009,190568,NORTHRIDGE HOSPITAL MEDICAL CENTER,Non-Profit,LOS ANGELES,"Infant, under 24 hrs old",2695
2009,190568,NORTHRIDGE HOSPITAL MEDICAL CENTER,Non-Profit,LOS ANGELES,Unknown,2
2009,190570,NORWALK COMMUNITY HOSPITAL,Investor,LOS ANGELES,Scheduled,129
2009,190570,NORWALK COMMUNITY HOSPITAL,Investor,LOS ANGELES,Unscheduled,2577
2009,190587,PACIFIC HOSPITAL OF LONG BEACH,Investor,LOS ANGELES,Scheduled,1930
2009,190587,PACIFIC HOSPITAL OF LONG BEACH,Investor,LOS ANGELES,Unscheduled,5117
2009,190587,PACIFIC HOSPITAL OF LONG BEACH,Investor,LOS ANGELES,"Infant, under 24 hrs old",985
2009,190630,POMONA VALLEY HOSPITAL MEDICAL CENTER,Non-Profit,LOS ANGELES,Scheduled,4845
2009,190630,POMONA VALLEY HOSPITAL MEDICAL CENTER,Non-Profit,LOS ANGELES,Unscheduled,16725
2009,190630,POMONA VALLEY HOSPITAL MEDICAL CENTER,Non-Profit,LOS ANGELES,"Infant, under 24 hrs old",6989
2009,190630,POMONA VALLEY HOSPITAL MEDICAL CENTER,Non-Profit,LOS ANGELES,Unknown,16
2009,190631,PRESBYTERIAN INTERCOMMUNITY HOSPITAL,Non-Profit,LOS ANGELES,Scheduled,3162
2009,190631,PRESBYTERIAN INTERCOMMUNITY HOSPITAL,Non-Profit,LOS ANGELES,Unscheduled,13877
2009,190631,PRESBYTERIAN INTERCOMMUNITY HOSPITAL,Non-Profit,LOS ANGELES,"Infant, under 24 hrs old",2957
2009,190631,PRESBYTERIAN INTERCOMMUNITY HOSPITAL,Non-Profit,LOS ANGELES,Unknown,1
2009,190636,CITRUS VALLEY MEDICAL CENTER - QV CAMPUS,Non-Profit,LOS ANGELES,Scheduled,2704
2009,190636,CITRUS VALLEY MEDICAL CENTER - QV CAMPUS,Non-Profit,LOS ANGELES,Unscheduled,12722
2009,190636,CITRUS VALLEY MEDICAL CENTER - QV CAMPUS,Non-Profit,LOS ANGELES,"Infant, under 24 hrs old",4900
2009,190636,CITRUS VALLEY MEDICAL CENTER - QV CAMPUS,Non-Profit,LOS ANGELES,Unknown,9
2009,190646,KAISER FND HOSP - MENTAL HEALTH CENTER,Non-Profit,LOS ANGELES,Scheduled,61
2009,190646,KAISER FND HOSP - MENTAL HEALTH CENTER,Non-Profit,LOS ANGELES,Unscheduled,2257
2009,190661,SILVER LAKE MEDICAL CENTER-DOWNTOWN CAMPUS,Investor,LOS ANGELES,Scheduled,21
2009,190661,SILVER LAKE MEDICAL CENTER-DOWNTOWN CAMPUS,Investor,LOS ANGELES,Unscheduled,2160
2009,190673,SAN DIMAS COMMUNITY HOSPITAL,Investor,LOS ANGELES,Scheduled,791
2009,190673,SAN DIMAS COMMUNITY HOSPITAL,Investor,LOS ANGELES,Unscheduled,3798
2009,190673,SAN DIMAS COMMUNITY HOSPITAL,Investor,LOS ANGELES,"Infant, under 24 hrs old",468
2009,190680,PROVIDENCE LITTLE COMPANY OF MARY MC - SAN PEDRO,Non-Profit,LOS ANGELES,Scheduled,1102
2009,190680,PROVIDENCE LITTLE COMPANY OF MARY MC - SAN PEDRO,Non-Profit,LOS ANGELES,Unscheduled,6285
2009,190680,PROVIDENCE LITTLE COMPANY OF MARY MC - SAN PEDRO,Non-Profit,LOS ANGELES,"Infant, under 24 hrs old",806
2009,190680,PROVIDENCE LITTLE COMPANY OF MARY MC - SAN PEDRO,Non-Profit,LOS ANGELES,Unknown,114
2009,190681,MIRACLE MILE MEDICAL CENTER,Investor,LOS ANGELES,Scheduled,243
2009,190687,SANTA MONICA - UCLA MEDICAL CENTER & ORTHOPAEDIC HOSPITAL,UC,LOS ANGELES,Scheduled,2400
2009,190687,SANTA MONICA - UCLA MEDICAL CENTER & ORTHOPAEDIC HOSPITAL,UC,LOS ANGELES,Unscheduled,12431
2009,190687,SANTA MONICA - UCLA MEDICAL CENTER & ORTHOPAEDIC HOSPITAL,UC,LOS ANGELES,"Infant, under 24 hrs old",1534
2009,190696,PACIFICA HOSPITAL OF THE VALLEY,Investor,LOS ANGELES,Unscheduled,4590
2009,190696,PACIFICA HOSPITAL OF THE VALLEY,Investor,LOS ANGELES,"Infant, under 24 hrs old",907
2009,190696,PACIFICA HOSPITAL OF THE VALLEY,Investor,LOS ANGELES,Unknown,1
2009,190708,SHERMAN OAKS HOSPITAL,Investor,LOS ANGELES,Scheduled,295
2009,190708,SHERMAN OAKS HOSPITAL,Investor,LOS ANGELES,Unscheduled,4182
2009,190712,SHRINERS HOSPITAL FOR  CHILDREN - L.A.,Non-Profit,LOS ANGELES,Scheduled,1486
2009,190712,SHRINERS HOSPITAL FOR  CHILDREN - L.A.,Non-Profit,LOS ANGELES,Unscheduled,5
2009,190754,ST. FRANCIS MEDICAL CENTER,Non-Profit,LOS ANGELES,Scheduled,2631
2009,190754,ST. FRANCIS MEDICAL CENTER,Non-Profit,LOS ANGELES,Unscheduled,18141
2009,190754,ST. FRANCIS MEDICAL CENTER,Non-Profit,LOS ANGELES,"Infant, under 24 hrs old",6492
2009,190754,ST. FRANCIS MEDICAL CENTER,Non-Profit,LOS ANGELES,Unknown,2
2009,190756,ST. JOHN'S HEALTH CENTER,Non-Profit,LOS ANGELES,Scheduled,5486
2009,190756,ST. JOHN'S HEALTH CENTER,Non-Profit,LOS ANGELES,Unscheduled,8764
2009,190756,ST. JOHN'S HEALTH CENTER,Non-Profit,LOS ANGELES,"Infant, under 24 hrs old",1786
2009,190756,ST. JOHN'S HEALTH CENTER,Non-Profit,LOS ANGELES,Unknown,56
2009,190758,PROVIDENCE SAINT JOSEPH MEDICAL CENTER,Non-Profit,LOS ANGELES,Scheduled,4836
2009,190758,PROVIDENCE SAINT JOSEPH MEDICAL CENTER,Non-Profit,LOS ANGELES,Unscheduled,11883
2009,190758,PROVIDENCE SAINT JOSEPH MEDICAL CENTER,Non-Profit,LOS ANGELES,"Infant, under 24 hrs old",2889
2009,190758,PROVIDENCE SAINT JOSEPH MEDICAL CENTER,Non-Profit,LOS ANGELES,Unknown,767
2009,190762,ST. VINCENT MEDICAL CENTER,Non-Profit,LOS ANGELES,Scheduled,4427
2009,190762,ST. VINCENT MEDICAL CENTER,Non-Profit,LOS ANGELES,Unscheduled,5257
2009,190766,COAST PLAZA DOCTORS HOSPITAL,Investor,LOS ANGELES,Scheduled,217
2009,190766,COAST PLAZA DOCTORS HOSPITAL,Investor,LOS ANGELES,Unscheduled,4020
2009,190782,TARZANA TREATMENT CENTER,Non-Profit,LOS ANGELES,Scheduled,2059
2009,190782,TARZANA TREATMENT CENTER,Non-Profit,LOS ANGELES,Unscheduled,7
2009,190784,TEMPLE COMMUNITY HOSPITAL,Investor,LOS ANGELES,Scheduled,2663
2009,190796,RONALD REAGAN UCLA MEDICAL CENTER,UC,LOS ANGELES,Scheduled,8274
2009,190796,RONALD REAGAN UCLA MEDICAL CENTER,UC,LOS ANGELES,Unscheduled,13843
2009,190796,RONALD REAGAN UCLA MEDICAL CENTER,UC,LOS ANGELES,"Infant, under 24 hrs old",2119
2009,190796,RONALD REAGAN UCLA MEDICAL CENTER,UC,LOS ANGELES,Unknown,306
2009,190812,VALLEY PRESBYTERIAN HOSPITAL,Non-Profit,LOS ANGELES,Scheduled,5383
2009,190812,VALLEY PRESBYTERIAN HOSPITAL,Non-Profit,LOS ANGELES,Unscheduled,11314
2009,190812,VALLEY PRESBYTERIAN HOSPITAL,Non-Profit,LOS ANGELES,"Infant, under 24 hrs old",5103
2009,190814,HOLLYWOOD COMMUNITY HOSPITAL OF VAN NUYS,Investor,LOS ANGELES,Scheduled,127
2009,190814,HOLLYWOOD COMMUNITY HOSPITAL OF VAN NUYS,Investor,LOS ANGELES,Unscheduled,2946
2009,190818,VERDUGO HILLS HOSPITAL,Non-Profit,LOS ANGELES,Scheduled,2419
2009,190818,VERDUGO HILLS HOSPITAL,Non-Profit,LOS ANGELES,Unscheduled,4303
2009,190818,VERDUGO HILLS HOSPITAL,Non-Profit,LOS ANGELES,"Infant, under 24 hrs old",762
2009,190818,VERDUGO HILLS HOSPITAL,Non-Profit,LOS ANGELES,Unknown,1
2009,190854,LOS ANGELES METROPOLITAN MEDICAL CENTER,Investor,LOS ANGELES,Scheduled,3892
2009,190854,LOS ANGELES METROPOLITAN MEDICAL CENTER,Investor,LOS ANGELES,Unscheduled,1722
2009,190854,LOS ANGELES METROPOLITAN MEDICAL CENTER,Investor,LOS ANGELES,"Infant, under 24 hrs old",875
2009,190854,LOS ANGELES METROPOLITAN MEDICAL CENTER,Investor,LOS ANGELES,Unknown,3
2009,190857,"DOCTORS HOSPITAL OF WEST COVINA, INC",Investor,LOS ANGELES,Scheduled,191
2009,190857,"DOCTORS HOSPITAL OF WEST COVINA, INC",Investor,LOS ANGELES,Unscheduled,65
2009,190857,"DOCTORS HOSPITAL OF WEST COVINA, INC",Investor,LOS ANGELES,Unknown,1
2009,190859,WEST HILLS HOSPITAL AND MEDICAL CENTER,Investor,LOS ANGELES,Scheduled,2554
2009,190859,WEST HILLS HOSPITAL AND MEDICAL CENTER,Investor,LOS ANGELES,Unscheduled,5452
2009,190859,WEST HILLS HOSPITAL AND MEDICAL CENTER,Investor,LOS ANGELES,"Infant, under 24 hrs old",1013
2009,190878,WHITE MEMORIAL MEDICAL CENTER,Non-Profit,LOS ANGELES,Scheduled,2372
2009,190878,WHITE MEMORIAL MEDICAL CENTER,Non-Profit,LOS ANGELES,Unscheduled,16280
2009,190878,WHITE MEMORIAL MEDICAL CENTER,Non-Profit,LOS ANGELES,"Infant, under 24 hrs old",4039
2009,190878,WHITE MEMORIAL MEDICAL CENTER,Non-Profit,LOS ANGELES,Unknown,1
2009,190883,WHITTIER HOSPITAL MEDICAL CENTER,Investor,LOS ANGELES,Scheduled,1043
2009,190883,WHITTIER HOSPITAL MEDICAL CENTER,Investor,LOS ANGELES,Unscheduled,8444
2009,190883,WHITTIER HOSPITAL MEDICAL CENTER,Investor,LOS ANGELES,"Infant, under 24 hrs old",2521
2009,190930,RESNICK NEUROPSYCHIATRIC HOSPITAL AT UCLA,UC,LOS ANGELES,Scheduled,1227
2009,190930,RESNICK NEUROPSYCHIATRIC HOSPITAL AT UCLA,UC,LOS ANGELES,Unscheduled,691
2009,190949,HENRY MAYO NEWHALL MEMORIAL HOSPITAL,Non-Profit,LOS ANGELES,Scheduled,2412
2009,190949,HENRY MAYO NEWHALL MEMORIAL HOSPITAL,Non-Profit,LOS ANGELES,Unscheduled,9294
2009,190949,HENRY MAYO NEWHALL MEMORIAL HOSPITAL,Non-Profit,LOS ANGELES,"Infant, under 24 hrs old",1139
2009,191216,"USC KENNETH NORRIS, JR. CANCER HOSPITAL",Non-Profit,LOS ANGELES,Scheduled,965
2009,191216,"USC KENNETH NORRIS, JR. CANCER HOSPITAL",Non-Profit,LOS ANGELES,Unscheduled,874
2009,191216,"USC KENNETH NORRIS, JR. CANCER HOSPITAL",Non-Profit,LOS ANGELES,Unknown,1
2009,191225,TOM REDGATE MEMORIAL RECOVERY CENTER,Non-Profit,LOS ANGELES,Scheduled,454
2009,191225,TOM REDGATE MEMORIAL RECOVERY CENTER,Non-Profit,LOS ANGELES,Unscheduled,195
2009,191227,LAC/HARBOR-UCLA MEDICAL CENTER,City/County,LOS ANGELES,Scheduled,1674
2009,191227,LAC/HARBOR-UCLA MEDICAL CENTER,City/County,LOS ANGELES,Unscheduled,21920
2009,191227,LAC/HARBOR-UCLA MEDICAL CENTER,City/County,LOS ANGELES,"Infant, under 24 hrs old",1110
2009,191227,LAC/HARBOR-UCLA MEDICAL CENTER,City/County,LOS ANGELES,Unknown,5
2009,191228,LAC+USC MEDICAL CENTER,City/County,LOS ANGELES,Scheduled,4690
2009,191228,LAC+USC MEDICAL CENTER,City/County,LOS ANGELES,Unscheduled,25224
2009,191228,LAC+USC MEDICAL CENTER,City/County,LOS ANGELES,"Infant, under 24 hrs old",1264
