Year,Oshpd_ID,Facility_Name,Type_Of_Control,County_Name,Admission_Source_Route,Count
2009,190470,PROVIDENCE LITTLE COMPANY OF MARY MC - TORRANCE,Non-Profit,LOS ANGELES,Not Your Emergency Room (or No ER),10955
2009,190475,COMMUNITY HOSPITAL OF LONG BEACH,Non-Profit,LOS ANGELES,Your Emergency Room,3463
2009,190475,COMMUNITY HOSPITAL OF LONG BEACH,Non-Profit,LOS ANGELES,Not Your Emergency Room (or No ER),480
2009,190500,MARINA DEL REY HOSPITAL,Investor,LOS ANGELES,Your Emergency Room,2678
2009,190500,MARINA DEL REY HOSPITAL,Investor,LOS ANGELES,Not Your Emergency Room (or No ER),1468
2009,190517,PROVIDENCE TARZANA MEDICAL CENTER,Non-Profit,LOS ANGELES,Your Emergency Room,6955
2009,190517,PROVIDENCE TARZANA MEDICAL CENTER,Non-Profit,LOS ANGELES,Not Your Emergency Room (or No ER),6993
2009,190521,MEMORIAL HOSPITAL OF GARDENA,Investor,LOS ANGELES,Your Emergency Room,5095
2009,190521,MEMORIAL HOSPITAL OF GARDENA,Investor,LOS ANGELES,Not Your Emergency Room (or No ER),2876
2009,190522,GLENDALE MEMORIAL HOSPITAL AND HEALTH CENTER,Non-Profit,LOS ANGELES,Your Emergency Room,6871
2009,190522,GLENDALE MEMORIAL HOSPITAL AND HEALTH CENTER,Non-Profit,LOS ANGELES,Not Your Emergency Room (or No ER),5604
2009,190524,MISSION COMMUNITY HOSPITAL - PANORAMA CAMPUS,Non-Profit,LOS ANGELES,Your Emergency Room,4083
2009,190524,MISSION COMMUNITY HOSPITAL - PANORAMA CAMPUS,Non-Profit,LOS ANGELES,Not Your Emergency Room (or No ER),2806
2009,190525,LONG BEACH MEMORIAL MEDICAL CENTER,Non-Profit,LOS ANGELES,Your Emergency Room,15469
2009,190525,LONG BEACH MEMORIAL MEDICAL CENTER,Non-Profit,LOS ANGELES,Not Your Emergency Room (or No ER),8757
2009,190529,METHODIST HOSPITAL OF SOUTHERN CALIFORNIA,Non-Profit,LOS ANGELES,Your Emergency Room,10050
2009,190529,METHODIST HOSPITAL OF SOUTHERN CALIFORNIA,Non-Profit,LOS ANGELES,Not Your Emergency Room (or No ER),7994
2009,190529,METHODIST HOSPITAL OF SOUTHERN CALIFORNIA,Non-Profit,LOS ANGELES,Unknown,3
2009,190534,OLYMPIA MEDICAL CENTER,Investor,LOS ANGELES,Your Emergency Room,5095
2009,190534,OLYMPIA MEDICAL CENTER,Investor,LOS ANGELES,Not Your Emergency Room (or No ER),1517
2009,190534,OLYMPIA MEDICAL CENTER,Investor,LOS ANGELES,Unknown,2
2009,190541,MONROVIA MEMORIAL HOSPITAL,Investor,LOS ANGELES,Not Your Emergency Room (or No ER),240
2009,190547,MONTEREY PARK HOSPITAL,Investor,LOS ANGELES,Your Emergency Room,2116
2009,190547,MONTEREY PARK HOSPITAL,Investor,LOS ANGELES,Not Your Emergency Room (or No ER),4309
2009,190552,MOTION PICTURE AND TELEVISION HOSPITAL,Non-Profit,LOS ANGELES,Not Your Emergency Room (or No ER),554
2009,190555,CEDARS SINAI MEDICAL CENTER,Non-Profit,LOS ANGELES,Your Emergency Room,22119
2009,190555,CEDARS SINAI MEDICAL CENTER,Non-Profit,LOS ANGELES,Not Your Emergency Room (or No ER),33549
2009,190568,NORTHRIDGE HOSPITAL MEDICAL CENTER,Non-Profit,LOS ANGELES,Your Emergency Room,10079
2009,190568,NORTHRIDGE HOSPITAL MEDICAL CENTER,Non-Profit,LOS ANGELES,Not Your Emergency Room (or No ER),9882
2009,190570,NORWALK COMMUNITY HOSPITAL,Investor,LOS ANGELES,Your Emergency Room,1633
2009,190570,NORWALK COMMUNITY HOSPITAL,Investor,LOS ANGELES,Not Your Emergency Room (or No ER),1073
2009,190587,PACIFIC HOSPITAL OF LONG BEACH,Investor,LOS ANGELES,Your Emergency Room,4133
2009,190587,PACIFIC HOSPITAL OF LONG BEACH,Investor,LOS ANGELES,Not Your Emergency Room (or No ER),3899
2009,190630,POMONA VALLEY HOSPITAL MEDICAL CENTER,Non-Profit,LOS ANGELES,Your Emergency Room,9950
2009,190630,POMONA VALLEY HOSPITAL MEDICAL CENTER,Non-Profit,LOS ANGELES,Not Your Emergency Room (or No ER),18625
2009,190631,PRESBYTERIAN INTERCOMMUNITY HOSPITAL,Non-Profit,LOS ANGELES,Your Emergency Room,9626
2009,190631,PRESBYTERIAN INTERCOMMUNITY HOSPITAL,Non-Profit,LOS ANGELES,Not Your Emergency Room (or No ER),10371
2009,190636,CITRUS VALLEY MEDICAL CENTER - QV CAMPUS,Non-Profit,LOS ANGELES,Your Emergency Room,7493
2009,190636,CITRUS VALLEY MEDICAL CENTER - QV CAMPUS,Non-Profit,LOS ANGELES,Not Your Emergency Room (or No ER),12841
2009,190636,CITRUS VALLEY MEDICAL CENTER - QV CAMPUS,Non-Profit,LOS ANGELES,Unknown,1
2009,190646,KAISER FND HOSP - MENTAL HEALTH CENTER,Non-Profit,LOS ANGELES,Not Your Emergency Room (or No ER),2318
2009,190661,SILVER LAKE MEDICAL CENTER-DOWNTOWN CAMPUS,Investor,LOS ANGELES,Not Your Emergency Room (or No ER),2181
2009,190673,SAN DIMAS COMMUNITY HOSPITAL,Investor,LOS ANGELES,Your Emergency Room,3409
2009,190673,SAN DIMAS COMMUNITY HOSPITAL,Investor,LOS ANGELES,Not Your Emergency Room (or No ER),1648
2009,190680,PROVIDENCE LITTLE COMPANY OF MARY MC - SAN PEDRO,Non-Profit,LOS ANGELES,Your Emergency Room,3665
2009,190680,PROVIDENCE LITTLE COMPANY OF MARY MC - SAN PEDRO,Non-Profit,LOS ANGELES,Not Your Emergency Room (or No ER),4642
2009,190681,MIRACLE MILE MEDICAL CENTER,Investor,LOS ANGELES,Not Your Emergency Room (or No ER),243
2009,190687,SANTA MONICA - UCLA MEDICAL CENTER & ORTHOPAEDIC HOSPITAL,UC,LOS ANGELES,Your Emergency Room,7795
2009,190687,SANTA MONICA - UCLA MEDICAL CENTER & ORTHOPAEDIC HOSPITAL,UC,LOS ANGELES,Not Your Emergency Room (or No ER),8570
2009,190696,PACIFICA HOSPITAL OF THE VALLEY,Investor,LOS ANGELES,Your Emergency Room,2023
2009,190696,PACIFICA HOSPITAL OF THE VALLEY,Investor,LOS ANGELES,Not Your Emergency Room (or No ER),4065
2009,190708,SHERMAN OAKS HOSPITAL,Investor,LOS ANGELES,Your Emergency Room,4053
2009,190708,SHERMAN OAKS HOSPITAL,Investor,LOS ANGELES,Not Your Emergency Room (or No ER),424
2009,190712,SHRINERS HOSPITAL FOR  CHILDREN - L.A.,Non-Profit,LOS ANGELES,Not Your Emergency Room (or No ER),1491
2009,190754,ST. FRANCIS MEDICAL CENTER,Non-Profit,LOS ANGELES,Your Emergency Room,11152
2009,190754,ST. FRANCIS MEDICAL CENTER,Non-Profit,LOS ANGELES,Not Your Emergency Room (or No ER),16114
2009,190756,ST. JOHN'S HEALTH CENTER,Non-Profit,LOS ANGELES,Your Emergency Room,6639
2009,190756,ST. JOHN'S HEALTH CENTER,Non-Profit,LOS ANGELES,Not Your Emergency Room (or No ER),9453
2009,190758,PROVIDENCE SAINT JOSEPH MEDICAL CENTER,Non-Profit,LOS ANGELES,Your Emergency Room,8967
2009,190758,PROVIDENCE SAINT JOSEPH MEDICAL CENTER,Non-Profit,LOS ANGELES,Not Your Emergency Room (or No ER),11408
2009,190762,ST. VINCENT MEDICAL CENTER,Non-Profit,LOS ANGELES,Your Emergency Room,3581
2009,190762,ST. VINCENT MEDICAL CENTER,Non-Profit,LOS ANGELES,Not Your Emergency Room (or No ER),6103
2009,190766,COAST PLAZA DOCTORS HOSPITAL,Investor,LOS ANGELES,Your Emergency Room,3554
2009,190766,COAST PLAZA DOCTORS HOSPITAL,Investor,LOS ANGELES,Not Your Emergency Room (or No ER),683
2009,190782,TARZANA TREATMENT CENTER,Non-Profit,LOS ANGELES,Not Your Emergency Room (or No ER),2066
2009,190784,TEMPLE COMMUNITY HOSPITAL,Investor,LOS ANGELES,Not Your Emergency Room (or No ER),2663
2009,190796,RONALD REAGAN UCLA MEDICAL CENTER,UC,LOS ANGELES,Your Emergency Room,8507
2009,190796,RONALD REAGAN UCLA MEDICAL CENTER,UC,LOS ANGELES,Not Your Emergency Room (or No ER),16035
2009,190812,VALLEY PRESBYTERIAN HOSPITAL,Non-Profit,LOS ANGELES,Your Emergency Room,7061
2009,190812,VALLEY PRESBYTERIAN HOSPITAL,Non-Profit,LOS ANGELES,Not Your Emergency Room (or No ER),14739
2009,190814,HOLLYWOOD COMMUNITY HOSPITAL OF VAN NUYS,Investor,LOS ANGELES,Not Your Emergency Room (or No ER),3073
2009,190818,VERDUGO HILLS HOSPITAL,Non-Profit,LOS ANGELES,Your Emergency Room,3449
2009,190818,VERDUGO HILLS HOSPITAL,Non-Profit,LOS ANGELES,Not Your Emergency Room (or No ER),4036
2009,190854,LOS ANGELES METROPOLITAN MEDICAL CENTER,Investor,LOS ANGELES,Your Emergency Room,1591
2009,190854,LOS ANGELES METROPOLITAN MEDICAL CENTER,Investor,LOS ANGELES,Not Your Emergency Room (or No ER),4901
2009,190857,"DOCTORS HOSPITAL OF WEST COVINA, INC",Investor,LOS ANGELES,Not Your Emergency Room (or No ER),257
2009,190859,WEST HILLS HOSPITAL AND MEDICAL CENTER,Investor,LOS ANGELES,Your Emergency Room,5437
2009,190859,WEST HILLS HOSPITAL AND MEDICAL CENTER,Investor,LOS ANGELES,Not Your Emergency Room (or No ER),3582
2009,190878,WHITE MEMORIAL MEDICAL CENTER,Non-Profit,LOS ANGELES,Your Emergency Room,8197
2009,190878,WHITE MEMORIAL MEDICAL CENTER,Non-Profit,LOS ANGELES,Not Your Emergency Room (or No ER),14494
2009,190878,WHITE MEMORIAL MEDICAL CENTER,Non-Profit,LOS ANGELES,Unknown,1
2009,190883,WHITTIER HOSPITAL MEDICAL CENTER,Investor,LOS ANGELES,Your Emergency Room,5361
2009,190883,WHITTIER HOSPITAL MEDICAL CENTER,Investor,LOS ANGELES,Not Your Emergency Room (or No ER),6647
2009,190930,RESNICK NEUROPSYCHIATRIC HOSPITAL AT UCLA,UC,LOS ANGELES,Not Your Emergency Room (or No ER),1918
2009,190949,HENRY MAYO NEWHALL MEMORIAL HOSPITAL,Non-Profit,LOS ANGELES,Your Emergency Room,8516
2009,190949,HENRY MAYO NEWHALL MEMORIAL HOSPITAL,Non-Profit,LOS ANGELES,Not Your Emergency Room (or No ER),4329
2009,191216,"USC KENNETH NORRIS, JR. CANCER HOSPITAL",Non-Profit,LOS ANGELES,Not Your Emergency Room (or No ER),1840
2009,191225,TOM REDGATE MEMORIAL RECOVERY CENTER,Non-Profit,LOS ANGELES,Not Your Emergency Room (or No ER),649
2009,191227,LAC/HARBOR-UCLA MEDICAL CENTER,City/County,LOS ANGELES,Your Emergency Room,16422
2009,191227,LAC/HARBOR-UCLA MEDICAL CENTER,City/County,LOS ANGELES,Not Your Emergency Room (or No ER),8287
2009,191228,LAC+USC MEDICAL CENTER,City/County,LOS ANGELES,Your Emergency Room,23721
2009,191228,LAC+USC MEDICAL CENTER,City/County,LOS ANGELES,Not Your Emergency Room (or No ER),7457
2009,191231,LOS ANGELES COUNTY OLIVE VIEW-UCLA MEDICAL CENTER,City/County,LOS ANGELES,Your Emergency Room,9593
2009,191231,LOS ANGELES COUNTY OLIVE VIEW-UCLA MEDICAL CENTER,City/County,LOS ANGELES,Not Your Emergency Room (or No ER),5343
2009,191306,LAC/RANCHO LOS AMIGOS NATIONAL REHAB CENTER,City/County,LOS ANGELES,Not Your Emergency Room (or No ER),3634
2009,191450,KAISER FND HOSP - WOODLAND HILLS,Non-Profit,LOS ANGELES,Your Emergency Room,5819
2009,191450,KAISER FND HOSP - WOODLAND HILLS,Non-Profit,LOS ANGELES,Not Your Emergency Room (or No ER),7922
2009,194010,AMERICAN RECOVERY CENTER,Non-Profit,LOS ANGELES,Not Your Emergency Room (or No ER),1288
2009,194219,USC UNIVERSITY HOSPITAL,Non-Profit,LOS ANGELES,Your Emergency Room,1
2009,194219,USC UNIVERSITY HOSPITAL,Non-Profit,LOS ANGELES,Not Your Emergency Room (or No ER),7214
2009,194219,USC UNIVERSITY HOSPITAL,Non-Profit,LOS ANGELES,Unknown,1
2009,194967,STAR VIEW ADOLESCENT - P H F,City/County,LOS ANGELES,Not Your Emergency Room (or No ER),103
2009,194981,LA CASA PSYCHIATRIC HEALTH FACILITY,Investor,LOS ANGELES,Not Your Emergency Room (or No ER),111
2009,196035,KAISER FND HOSP - BALDWIN PARK,Non-Profit,LOS ANGELES,Your Emergency Room,8925
2009,196035,KAISER FND HOSP - BALDWIN PARK,Non-Profit,LOS ANGELES,Not Your Emergency Room (or No ER),9710
2009,196168,EARL AND LORRAINE MILLER CHILDRENS HOSPITAL,Non-Profit,LOS ANGELES,Not Your Emergency Room (or No ER),19696
2009,196403,KAISER FOUNDATION HOSPITAL - DOWNEY,Non-Profit,LOS ANGELES,Your Emergency Room,3138
2009,196403,KAISER FOUNDATION HOSPITAL - DOWNEY,Non-Profit,LOS ANGELES,Not Your Emergency Room (or No ER),3373
2009,196404,JOYCE EISENBERG KEEFER MEDICAL CENTER,Non-Profit,LOS ANGELES,Not Your Emergency Room (or No ER),317
2009,201281,MADERA COMMUNITY HOSPITAL,Non-Profit,MADERA,Your Emergency Room,2414
2009,201281,MADERA COMMUNITY HOSPITAL,Non-Profit,MADERA,Not Your Emergency Room (or No ER),4509
2009,204019,CHILDREN'S HOSPITAL CENTRAL CALIFORNIA,Non-Profit,MADERA,Your Emergency Room,7662
2009,204019,CHILDREN'S HOSPITAL CENTRAL CALIFORNIA,Non-Profit,MADERA,Not Your Emergency Room (or No ER),5447
2009,210992,KAISER FND HOSP - SAN RAFAEL,Non-Profit,MARIN,Your Emergency Room,3738
2009,210992,KAISER FND HOSP - SAN RAFAEL,Non-Profit,MARIN,Not Your Emergency Room (or No ER),2210
2009,210993,KENTFIELD REHABILITATION HOSPITAL,Investor,MARIN,Not Your Emergency Room (or No ER),526
2009,211006,MARIN GENERAL HOSPITAL,Non-Profit,MARIN,Your Emergency Room,5706
2009,211006,MARIN GENERAL HOSPITAL,Non-Profit,MARIN,Not Your Emergency Room (or No ER),5744
2009,214034,NOVATO COMMUNITY HOSPITAL,Non-Profit,MARIN,Your Emergency Room,1416
2009,214034,NOVATO COMMUNITY HOSPITAL,Non-Profit,MARIN,Not Your Emergency Room (or No ER),436
2009,220733,JOHN C FREMONT HEALTHCARE DISTRICT,District,MARIPOSA,Your Emergency Room,226
2009,220733,JOHN C FREMONT HEALTHCARE DISTRICT,District,MARIPOSA,Not Your Emergency Room (or No ER),89
2009,230949,FRANK R HOWARD MEMORIAL HOSPITAL,Non-Profit,MENDOCINO,Your Emergency Room,733
2009,230949,FRANK R HOWARD MEMORIAL HOSPITAL,Non-Profit,MENDOCINO,Not Your Emergency Room (or No ER),701
2009,231013,MENDOCINO COAST DISTRICT HOSPITAL,District,MENDOCINO,Your Emergency Room,650
2009,231013,MENDOCINO COAST DISTRICT HOSPITAL,District,MENDOCINO,Not Your Emergency Room (or No ER),731
2009,231396,UKIAH VALLEY MEDICAL CENTER/HOSPITAL DRIVE,Non-Profit,MENDOCINO,Your Emergency Room,2272
2009,231396,UKIAH VALLEY MEDICAL CENTER/HOSPITAL DRIVE,Non-Profit,MENDOCINO,Not Your Emergency Room (or No ER),2421
2009,240924,MEMORIAL HOSPITAL LOS BANOS,Non-Profit,MERCED,Your Emergency Room,887
2009,240924,MEMORIAL HOSPITAL LOS BANOS,Non-Profit,MERCED,Not Your Emergency Room (or No ER),1588
2009,240942,MERCY MEDICAL CENTER - MERCED,Non-Profit,MERCED,Your Emergency Room,6195
2009,240942,MERCY MEDICAL CENTER - MERCED,Non-Profit,MERCED,Not Your Emergency Room (or No ER),6838
2009,244027,MARIE GREEN PSYCHIATRIC CENTER - P H F,City/County,MERCED,Not Your Emergency Room (or No ER),724
2009,250955,SURPRISE VALLEY COMMUNITY HOSPITAL,District,MODOC,Your Emergency Room,10
2009,250955,SURPRISE VALLEY COMMUNITY HOSPITAL,District,MODOC,Not Your Emergency Room (or No ER),29
2009,250956,MODOC MEDICAL CENTER,City/County,MODOC,Your Emergency Room,165
2009,250956,MODOC MEDICAL CENTER,City/County,MODOC,Not Your Emergency Room (or No ER),119
2009,260011,MAMMOTH HOSPITAL,District,MONO,Your Emergency Room,326
2009,260011,MAMMOTH HOSPITAL,District,MONO,Not Your Emergency Room (or No ER),421
2009,270744,COMMUNITY HOSPITAL MONTEREY PENINSULA,Non-Profit,MONTEREY,Your Emergency Room,6694
2009,270744,COMMUNITY HOSPITAL MONTEREY PENINSULA,Non-Profit,MONTEREY,Not Your Emergency Room (or No ER),5687
2009,270777,GEORGE L MEE MEMORIAL HOSPITAL,Non-Profit,MONTEREY,Your Emergency Room,778
2009,270777,GEORGE L MEE MEMORIAL HOSPITAL,Non-Profit,MONTEREY,Not Your Emergency Room (or No ER),1710
2009,270875,SALINAS VALLEY MEMORIAL HOSPITAL,District,MONTEREY,Your Emergency Room,5908
2009,270875,SALINAS VALLEY MEMORIAL HOSPITAL,District,MONTEREY,Not Your Emergency Room (or No ER),7470
2009,274043,NATIVIDAD MEDICAL CENTER,City/County,MONTEREY,Your Emergency Room,3589
2009,274043,NATIVIDAD MEDICAL CENTER,City/County,MONTEREY,Not Your Emergency Room (or No ER),6663
2009,281047,QUEEN OF THE VALLEY HOSPITAL - NAPA,Non-Profit,NAPA,Your Emergency Room,4072
2009,281047,QUEEN OF THE VALLEY HOSPITAL - NAPA,Non-Profit,NAPA,Not Your Emergency Room (or No ER),5178
2009,281078,ST. HELENA HOSPITAL,Non-Profit,NAPA,Your Emergency Room,1213
2009,281078,ST. HELENA HOSPITAL,Non-Profit,NAPA,Not Your Emergency Room (or No ER),3662
2009,281297,N M HOLDERMAN MEMORIAL HOSPITAL (VET'S HOME OF CAL,State,NAPA,Not Your Emergency Room (or No ER),308
2009,291023,SIERRA NEVADA MEMORIAL HOSPITAL,Non-Profit,NEVADA,Your Emergency Room,4353
2009,291023,SIERRA NEVADA MEMORIAL HOSPITAL,Non-Profit,NEVADA,Not Your Emergency Room (or No ER),2431
2009,291053,TAHOE FOREST HOSPITAL,District,NEVADA,Your Emergency Room,915
2009,291053,TAHOE FOREST HOSPITAL,District,NEVADA,Not Your Emergency Room (or No ER),1315
2009,300032,CHILDREN'S HOSPITAL OF ORANGE COUNTY,Non-Profit,ORANGE,Your Emergency Room,4489
2009,300032,CHILDREN'S HOSPITAL OF ORANGE COUNTY,Non-Profit,ORANGE,Not Your Emergency Room (or No ER),8007
2009,300225,ORANGE COAST MEMORIAL MEDICAL CENTER,Non-Profit,ORANGE,Your Emergency Room,6419
2009,300225,ORANGE COAST MEMORIAL MEDICAL CENTER,Non-Profit,ORANGE,Not Your Emergency Room (or No ER),7134
2009,301097,ANAHEIM GENERAL HOSPITAL,Investor,ORANGE,Your Emergency Room,646
2009,301097,ANAHEIM GENERAL HOSPITAL,Investor,ORANGE,Not Your Emergency Room (or No ER),297
2009,301098,AHMC ANAHEIM REGIONAL MEDICAL CENTER,Investor,ORANGE,Your Emergency Room,8333
2009,301098,AHMC ANAHEIM REGIONAL MEDICAL CENTER,Investor,ORANGE,Not Your Emergency Room (or No ER),6145
2009,301127,KINDRED HOSPITAL BREA,Investor,ORANGE,Not Your Emergency Room (or No ER),591
2009,301127,KINDRED HOSPITAL BREA,Investor,ORANGE,Unknown,1
2009,301132,KAISER FND HOSP - ANAHEIM,Non-Profit,ORANGE,Your Emergency Room,11329
2009,301132,KAISER FND HOSP - ANAHEIM,Non-Profit,ORANGE,Not Your Emergency Room (or No ER),17235
2009,301140,CHAPMAN MEDICAL CENTER,Investor,ORANGE,Your Emergency Room,1262
2009,301140,CHAPMAN MEDICAL CENTER,Investor,ORANGE,Not Your Emergency Room (or No ER),1061
2009,301155,COLLEGE HOSPITAL COSTA MESA,Investor,ORANGE,Not Your Emergency Room (or No ER),4070
2009,301155,COLLEGE HOSPITAL COSTA MESA,Investor,ORANGE,Unknown,1
2009,301175,FOUNTAIN VALLEY RGNL HOSP AND MED CTR - EUCLID,Investor,ORANGE,Your Emergency Room,9938
2009,301175,FOUNTAIN VALLEY RGNL HOSP AND MED CTR - EUCLID,Investor,ORANGE,Not Your Emergency Room (or No ER),11260
2009,301188,WESTERN MEDICAL CENTER HOSPITAL - ANAHEIM,Investor,ORANGE,Your Emergency Room,2666
2009,301188,WESTERN MEDICAL CENTER HOSPITAL - ANAHEIM,Investor,ORANGE,Not Your Emergency Room (or No ER),8011
2009,301205,HOAG MEMORIAL HOSPITAL PRESBYTERIAN,Non-Profit,ORANGE,Your Emergency Room,13619
2009,301205,HOAG MEMORIAL HOSPITAL PRESBYTERIAN,Non-Profit,ORANGE,Not Your Emergency Room (or No ER),19461
2009,301209,HUNTINGTON BEACH HOSPITAL,Investor,ORANGE,Your Emergency Room,3703
2009,301209,HUNTINGTON BEACH HOSPITAL,Investor,ORANGE,Not Your Emergency Room (or No ER),173
2009,301234,LA PALMA INTERCOMMUNITY HOSPITAL,Investor,ORANGE,Your Emergency Room,3514
2009,301234,LA PALMA INTERCOMMUNITY HOSPITAL,Investor,ORANGE,Not Your Emergency Room (or No ER),703
2009,301248,LOS ALAMITOS MEDICAL CENTER,Investor,ORANGE,Your Emergency Room,5672
2009,301248,LOS ALAMITOS MEDICAL CENTER,Investor,ORANGE,Not Your Emergency Room (or No ER),5932
2009,301258,COASTAL COMMUNITIES HOSPITAL,Investor,ORANGE,Your Emergency Room,2031
2009,301258,COASTAL COMMUNITIES HOSPITAL,Investor,ORANGE,Not Your Emergency Room (or No ER),4977
2009,301262,MISSION HOSPITAL REGIONAL MEDICAL CENTER,Non-Profit,ORANGE,Your Emergency Room,11428
2009,301262,MISSION HOSPITAL REGIONAL MEDICAL CENTER,Non-Profit,ORANGE,Not Your Emergency Room (or No ER),10535
2009,301279,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,UC,ORANGE,Your Emergency Room,9810
2009,301279,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,UC,ORANGE,Not Your Emergency Room (or No ER),7670
2009,301279,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,UC,ORANGE,Unknown,4
2009,301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,Investor,ORANGE,Your Emergency Room,3877
2009,301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,Investor,ORANGE,Not Your Emergency Room (or No ER),5705
2009,301297,PLACENTIA LINDA HOSPITAL,Investor,ORANGE,Your Emergency Room,3055
2009,301297,PLACENTIA LINDA HOSPITAL,Investor,ORANGE,Not Your Emergency Room (or No ER),1166
2009,301304,NEWPORT BAY HOSPITAL,Investor,ORANGE,Not Your Emergency Room (or No ER),757
2009,301317,SADDLEBACK MEMORIAL MEDICAL CENTER,Non-Profit,ORANGE,Your Emergency Room,11775
2009,301317,SADDLEBACK MEMORIAL MEDICAL CENTER,Non-Profit,ORANGE,Not Your Emergency Room (or No ER),9596
2009,301337,MISSION HOSPITAL LAGUNA BEACH,Non-Profit,ORANGE,Your Emergency Room,2815
2009,301337,MISSION HOSPITAL LAGUNA BEACH,Non-Profit,ORANGE,Not Your Emergency Room (or No ER),993
2009,301337,MISSION HOSPITAL LAGUNA BEACH,Non-Profit,ORANGE,Unknown,1
2009,301340,ST. JOSEPH HOSPITAL - ORANGE,Non-Profit,ORANGE,Your Emergency Room,9517
2009,301340,ST. JOSEPH HOSPITAL - ORANGE,Non-Profit,ORANGE,Not Your Emergency Room (or No ER),17680
2009,301342,ST. JUDE MEDICAL CENTER,Non-Profit,ORANGE,Your Emergency Room,8718
2009,301342,ST. JUDE MEDICAL CENTER,Non-Profit,ORANGE,Not Your Emergency Room (or No ER),10427
2009,301357,NEWPORT SPECIALTY HOSPITAL,Investor,ORANGE,Not Your Emergency Room (or No ER),193
2009,301379,WEST ANAHEIM MEDICAL CENTER,Investor,ORANGE,Your Emergency Room,6473
2009,301379,WEST ANAHEIM MEDICAL CENTER,Investor,ORANGE,Not Your Emergency Room (or No ER),359
2009,301380,KINDRED HOSPITAL WESTMINSTER,Investor,ORANGE,Not Your Emergency Room (or No ER),1008
2009,301566,WESTERN MEDICAL CENTER - SANTA ANA,Investor,ORANGE,Your Emergency Room,5490
2009,301566,WESTERN MEDICAL CENTER - SANTA ANA,Investor,ORANGE,Not Your Emergency Room (or No ER),7908
2009,304045,HOAG HOSPITAL IRVINE,Non-Profit,ORANGE,Your Emergency Room,88
2009,304045,HOAG HOSPITAL IRVINE,Non-Profit,ORANGE,Not Your Emergency Room (or No ER),31
2009,304079,HEALTHSOUTH TUSTIN REHABILITATION HOSPITAL,Investor,ORANGE,Not Your Emergency Room (or No ER),1162
2009,304113,CHILDREN'S HOSPITAL AT MISSION,Non-Profit,ORANGE,Your Emergency Room,1349
2009,304113,CHILDREN'S HOSPITAL AT MISSION,Non-Profit,ORANGE,Not Your Emergency Room (or No ER),829
2009,304159,HEALTHBRIDGE CHILDREN'S HOSPITAL-ORANGE,Investor,ORANGE,Not Your Emergency Room (or No ER),70
2009,304426,ROYALE' MISSION VIEJO,Investor,ORANGE,Not Your Emergency Room (or No ER),293
2009,310791,SUTTER AUBURN FAITH HOSPITAL,Non-Profit,PLACER,Your Emergency Room,2617
2009,310791,SUTTER AUBURN FAITH HOSPITAL,Non-Profit,PLACER,Not Your Emergency Room (or No ER),1509
2009,310791,SUTTER AUBURN FAITH HOSPITAL,Non-Profit,PLACER,Unknown,1
2009,311000,SUTTER ROSEVILLE MEDICAL CENTER,Non-Profit,PLACER,Your Emergency Room,9093
2009,311000,SUTTER ROSEVILLE MEDICAL CENTER,Non-Profit,PLACER,Not Your Emergency Room (or No ER),9879
2009,314029,TELECARE PLACER COUNTY PSYCHIATRIC HEALTH FACILITY,Investor,PLACER,Not Your Emergency Room (or No ER),660
2009,320859,EASTERN PLUMAS HOSPITAL-PORTOLA CAMPUS,District,PLUMAS,Your Emergency Room,424
2009,320859,EASTERN PLUMAS HOSPITAL-PORTOLA CAMPUS,District,PLUMAS,Not Your Emergency Room (or No ER),128
2009,320986,PLUMAS DISTRICT HOSPITAL,District,PLUMAS,Your Emergency Room,291
2009,320986,PLUMAS DISTRICT HOSPITAL,District,PLUMAS,Not Your Emergency Room (or No ER),299
2009,321016,SENECA HEALTHCARE DISTRICT,District,PLUMAS,Your Emergency Room,193
